cohort,keeper,team,goal_kick,pressure,target_zone,target_identifiable_n,all_action_n,target_coverage,zone_n,zone_share_identifiable,retention,xR,value,central_6_zone_proxy
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,LONG_CENTRAL,26,27,0.9629629629629629,1,0.038461538461538464,0.0,0.7933333333333333,-0.007061268878246181,CENTRAL_ZONE_PROXY_ONLY
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,LONG_LEFT,26,27,0.9629629629629629,3,0.11538461538461539,1.0,0.7232954545454545,-0.006385488932569513,NO
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,LONG_RIGHT,26,27,0.9629629629629629,2,0.07692307692307693,0.5,0.7865401987353207,-0.0005641128807542949,NO
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,MEDIUM_RIGHT,26,27,0.9629629629629629,3,0.11538461538461539,1.0,0.7928395061728395,-0.004708622699663472,NO
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,SHORT_CENTRAL,26,27,0.9629629629629629,8,0.3076923076923077,1.0,0.7636432028619529,-0.004887227296929356,CENTRAL_ZONE_PROXY_ONLY
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,SHORT_RIGHT,26,27,0.9629629629629629,1,0.038461538461538464,1.0,0.7804878048780488,-0.0007329249094039036,NO
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,VERY_LONG_LEFT,26,27,0.9629629629629629,5,0.19230769230769232,0.4,0.7386206172139241,-0.00545477185296535,NO
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,VERY_LONG_RIGHT,26,27,0.9629629629629629,3,0.11538461538461539,0.0,0.7774551066217734,0.0002975725356344206,NO
T2024,Jahmali Waite,Jamaica,False,FREE,LONG_CENTRAL,54,58,0.9310344827586207,1,0.018518518518518517,1.0,0.7721518987341772,-0.004852680987844393,CENTRAL_ZONE_PROXY_ONLY
T2024,Jahmali Waite,Jamaica,False,FREE,LONG_LEFT,54,58,0.9310344827586207,2,0.037037037037037035,0.0,0.8737072267620021,-0.0036300944356547414,NO
T2024,Jahmali Waite,Jamaica,False,FREE,LONG_RIGHT,54,58,0.9310344827586207,3,0.05555555555555555,0.6666666666666666,0.662453656892484,-0.005774844617706318,NO
T2024,Jahmali Waite,Jamaica,False,FREE,MEDIUM_CENTRAL,54,58,0.9310344827586207,2,0.037037037037037035,0.5,0.7559055118110236,-0.005709693055292762,CENTRAL_ZONE_PROXY_ONLY
T2024,Jahmali Waite,Jamaica,False,FREE,MEDIUM_LEFT,54,58,0.9310344827586207,5,0.09259259259259259,0.8,0.7626676770321298,-0.005673263073442747,NO
T2024,Jahmali Waite,Jamaica,False,FREE,MEDIUM_RIGHT,54,58,0.9310344827586207,4,0.07407407407407407,1.0,0.9098265863539741,-0.0017296157749946315,NO
T2024,Jahmali Waite,Jamaica,False,FREE,SHORT_CENTRAL,54,58,0.9310344827586207,12,0.2222222222222222,1.0,0.9366681329220242,-0.002572284959966757,CENTRAL_ZONE_PROXY_ONLY
T2024,Jahmali Waite,Jamaica,False,FREE,SHORT_LEFT,54,58,0.9310344827586207,12,0.2222222222222222,1.0,0.8849319556102841,-0.002799535109161177,NO
T2024,Jahmali Waite,Jamaica,False,FREE,SHORT_RIGHT,54,58,0.9310344827586207,13,0.24074074074074073,1.0,0.8644696551919584,-0.0033303849976953808,NO
T2024,Jahmali Waite,Jamaica,False,PRESSURED,LONG_CENTRAL,17,22,0.7727272727272727,5,0.29411764705882354,0.4,0.6321629030152721,-0.006418402112031799,CENTRAL_ZONE_PROXY_ONLY
T2024,Jahmali Waite,Jamaica,False,PRESSURED,LONG_LEFT,17,22,0.7727272727272727,2,0.11764705882352941,1.0,0.6176397822859971,-0.009295457222305101,NO
T2024,Jahmali Waite,Jamaica,False,PRESSURED,LONG_RIGHT,17,22,0.7727272727272727,2,0.11764705882352941,0.5,0.656441717791411,-0.007854196747580634,NO
T2024,Jahmali Waite,Jamaica,False,PRESSURED,MEDIUM_LEFT,17,22,0.7727272727272727,2,0.11764705882352941,1.0,0.6176397822859971,-0.005743857356161343,NO
T2024,Jahmali Waite,Jamaica,False,PRESSURED,SHORT_LEFT,17,22,0.7727272727272727,2,0.11764705882352941,1.0,0.6260931993212374,-0.006826468440461253,NO
T2024,Jahmali Waite,Jamaica,False,PRESSURED,SHORT_RIGHT,17,22,0.7727272727272727,4,0.23529411764705882,1.0,0.6218664908036172,-0.009145405004448158,NO
T2024,Jahmali Waite,Jamaica,True,FREE,LONG_CENTRAL,26,31,0.8387096774193549,2,0.07692307692307693,0.5,0.6176397822859971,-0.00707760435096687,CENTRAL_ZONE_PROXY_ONLY
T2024,Jahmali Waite,Jamaica,True,FREE,LONG_LEFT,26,31,0.8387096774193549,1,0.038461538461538464,1.0,0.7559055118110236,-0.0023117351227042076,NO
T2024,Jahmali Waite,Jamaica,True,FREE,MEDIUM_LEFT,26,31,0.8387096774193549,2,0.07692307692307693,1.0,0.7047106236786471,-0.007837793401708875,NO
T2024,Jahmali Waite,Jamaica,True,FREE,SHORT_CENTRAL,26,31,0.8387096774193549,3,0.11538461538461539,1.0,0.7042073099071571,-0.00481535616300157,CENTRAL_ZONE_PROXY_ONLY
T2024,Jahmali Waite,Jamaica,True,FREE,SHORT_LEFT,26,31,0.8387096774193549,7,0.2692307692307692,1.0,0.7031097824228184,-0.0061388026550517755,NO
T2024,Jahmali Waite,Jamaica,True,FREE,SHORT_RIGHT,26,31,0.8387096774193549,4,0.15384615384615385,1.0,0.724174728835371,-0.0061903326860411265,NO
T2024,Jahmali Waite,Jamaica,True,FREE,VERY_LONG_CENTRAL,26,31,0.8387096774193549,6,0.23076923076923078,0.3333333333333333,0.6654062788836713,-0.005373839664224149,CENTRAL_ZONE_PROXY_ONLY
T2024,Jahmali Waite,Jamaica,True,FREE,VERY_LONG_LEFT,26,31,0.8387096774193549,1,0.038461538461538464,1.0,0.6395348837209304,-0.009389011596054181,NO
T2024,Jan Oblak,Slovenia,False,FREE,LONG_CENTRAL,65,72,0.9027777777777778,12,0.18461538461538463,0.75,0.7528861240920769,-0.004968584488289687,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,False,FREE,LONG_LEFT,65,72,0.9027777777777778,8,0.12307692307692308,0.875,0.8001582588986961,-0.0007531707332604703,NO
T2024,Jan Oblak,Slovenia,False,FREE,LONG_RIGHT,65,72,0.9027777777777778,8,0.12307692307692308,0.625,0.7717869610532158,-0.003506395771275154,NO
T2024,Jan Oblak,Slovenia,False,FREE,MEDIUM_LEFT,65,72,0.9027777777777778,6,0.09230769230769231,0.6666666666666666,0.7706973118332,-0.0059812609643642885,NO
T2024,Jan Oblak,Slovenia,False,FREE,MEDIUM_RIGHT,65,72,0.9027777777777778,5,0.07692307692307693,1.0,0.8519674823843078,-0.0025561216117489676,NO
T2024,Jan Oblak,Slovenia,False,FREE,SHORT_CENTRAL,65,72,0.9027777777777778,5,0.07692307692307693,1.0,0.7722847159160462,-0.004953582574428739,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,False,FREE,SHORT_LEFT,65,72,0.9027777777777778,7,0.1076923076923077,1.0,0.808686741291636,-0.005223135397190603,NO
T2024,Jan Oblak,Slovenia,False,FREE,SHORT_RIGHT,65,72,0.9027777777777778,6,0.09230769230769231,1.0,0.8807504339807467,-0.002973676560915092,NO
T2024,Jan Oblak,Slovenia,False,FREE,VERY_LONG_CENTRAL,65,72,0.9027777777777778,1,0.015384615384615385,0.0,0.656441717791411,-0.006793838048890005,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,False,FREE,VERY_LONG_LEFT,65,72,0.9027777777777778,3,0.046153846153846156,1.0,0.7652260796945837,-0.005345628937027035,NO
T2024,Jan Oblak,Slovenia,False,FREE,VERY_LONG_RIGHT,65,72,0.9027777777777778,4,0.06153846153846154,0.5,0.7437243213114431,-0.006375404892301276,NO
T2024,Jan Oblak,Slovenia,False,PRESSURED,LONG_CENTRAL,12,12,1.0,1,0.08333333333333333,1.0,0.656441717791411,-0.014465945419073527,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,False,PRESSURED,LONG_LEFT,12,12,1.0,1,0.08333333333333333,1.0,0.6395348837209304,-0.005245316155052708,NO
T2024,Jan Oblak,Slovenia,False,PRESSURED,LONG_RIGHT,12,12,1.0,5,0.4166666666666667,0.4,0.6443023104033416,-0.006379486512869755,NO
T2024,Jan Oblak,Slovenia,False,PRESSURED,MEDIUM_CENTRAL,12,12,1.0,1,0.08333333333333333,0.0,0.6108374384236454,-0.005244106356395118,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,False,PRESSURED,MEDIUM_RIGHT,12,12,1.0,2,0.16666666666666666,1.0,0.6336395781075281,-0.013767202089898654,NO
T2024,Jan Oblak,Slovenia,False,PRESSURED,SHORT_LEFT,12,12,1.0,1,0.08333333333333333,1.0,0.6108374384236454,-0.014117677772215105,NO
T2024,Jan Oblak,Slovenia,False,PRESSURED,SHORT_RIGHT,12,12,1.0,1,0.08333333333333333,1.0,0.5957446808510638,-0.0041189267966658775,NO
T2024,Jan Oblak,Slovenia,True,FREE,LONG_CENTRAL,40,44,0.9090909090909091,2,0.05,1.0,0.6833714751173345,-0.006482471461136462,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,True,FREE,LONG_LEFT,40,44,0.9090909090909091,5,0.125,0.6,0.7136949545061672,-0.007836868109130094,NO
T2024,Jan Oblak,Slovenia,True,FREE,LONG_RIGHT,40,44,0.9090909090909091,7,0.175,0.42857142857142855,0.6565594464138554,-0.004843917964830796,NO
T2024,Jan Oblak,Slovenia,True,FREE,MEDIUM_LEFT,40,44,0.9090909090909091,5,0.125,1.0,0.7195029044211483,-0.004922366904934613,NO
T2024,Jan Oblak,Slovenia,True,FREE,MEDIUM_RIGHT,40,44,0.9090909090909091,4,0.1,1.0,0.6695687951832474,-0.005499879210568466,NO
T2024,Jan Oblak,Slovenia,True,FREE,SHORT_CENTRAL,40,44,0.9090909090909091,6,0.15,1.0,0.6892460021499436,-0.005994561287834097,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,True,FREE,SHORT_LEFT,40,44,0.9090909090909091,3,0.075,1.0,0.6970747754956877,-0.007421773269798454,NO
T2024,Jan Oblak,Slovenia,True,FREE,VERY_LONG_CENTRAL,40,44,0.9090909090909091,2,0.05,0.0,0.6565790678509293,-0.003492928190133596,CENTRAL_ZONE_PROXY_ONLY
T2024,Jan Oblak,Slovenia,True,FREE,VERY_LONG_LEFT,40,44,0.9090909090909091,5,0.125,0.2,0.6314922124399198,-0.008113722767426224,NO
T2024,Jan Oblak,Slovenia,True,FREE,VERY_LONG_RIGHT,40,44,0.9090909090909091,1,0.025,1.0,0.6567164179104478,-0.002138937688667914,NO
T2024,Jindřich Staněk,Czech Republic,False,FREE,LONG_CENTRAL,39,41,0.9512195121951219,2,0.05128205128205128,0.0,0.8008474576271187,-0.004131221116067056,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,False,FREE,LONG_LEFT,39,41,0.9512195121951219,3,0.07692307692307693,0.6666666666666666,0.7783218246495083,-0.0038863765034897386,NO
T2024,Jindřich Staněk,Czech Republic,False,FREE,LONG_RIGHT,39,41,0.9512195121951219,8,0.20512820512820512,0.625,0.7732596084652721,-0.0042632613740727805,NO
T2024,Jindřich Staněk,Czech Republic,False,FREE,MEDIUM_CENTRAL,39,41,0.9512195121951219,1,0.02564102564102564,1.0,0.7925925925925926,-0.008287684094410355,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,False,FREE,MEDIUM_LEFT,39,41,0.9512195121951219,5,0.1282051282051282,0.8,0.8610179149162199,-0.005290465778727148,NO
T2024,Jindřich Staněk,Czech Republic,False,FREE,MEDIUM_RIGHT,39,41,0.9512195121951219,3,0.07692307692307693,1.0,0.8066666666666666,-0.003373910341124152,NO
T2024,Jindřich Staněk,Czech Republic,False,FREE,SHORT_CENTRAL,39,41,0.9512195121951219,5,0.1282051282051282,1.0,0.7900376799285616,-0.00606909281205514,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,False,FREE,SHORT_LEFT,39,41,0.9512195121951219,7,0.1794871794871795,1.0,0.9316171785395693,-0.0006702399939087759,NO
T2024,Jindřich Staněk,Czech Republic,False,FREE,SHORT_RIGHT,39,41,0.9512195121951219,3,0.07692307692307693,1.0,0.8471124535076218,-0.0035156989472916265,NO
T2024,Jindřich Staněk,Czech Republic,False,FREE,VERY_LONG_RIGHT,39,41,0.9512195121951219,2,0.05128205128205128,0.0,0.5599173553719008,-0.007659219904714948,NO
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,LONG_CENTRAL,9,9,1.0,3,0.3333333333333333,0.3333333333333333,0.7107438016528925,-0.0017124594014529153,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,LONG_LEFT,9,9,1.0,1,0.1111111111111111,0.0,0.7711864406779662,-0.016200543250043685,NO
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,LONG_RIGHT,9,9,1.0,2,0.2222222222222222,0.5,0.7107438016528925,-0.0007048161178537819,NO
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,MEDIUM_RIGHT,9,9,1.0,1,0.1111111111111111,0.0,0.7107438016528925,-0.006232472219780886,NO
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,SHORT_CENTRAL,9,9,1.0,1,0.1111111111111111,1.0,0.6108374384236454,-0.0069286172048304276,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,SHORT_LEFT,9,9,1.0,1,0.1111111111111111,1.0,0.7107438016528925,-0.0020100243609500546,NO
T2024,Jindřich Staněk,Czech Republic,True,FREE,LONG_CENTRAL,23,24,0.9583333333333334,3,0.13043478260869565,0.3333333333333333,0.7688045769346582,-0.005253282025785379,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,True,FREE,LONG_LEFT,23,24,0.9583333333333334,1,0.043478260869565216,0.0,0.7804878048780488,-0.0070062652263455285,NO
T2024,Jindřich Staněk,Czech Republic,True,FREE,LONG_RIGHT,23,24,0.9583333333333334,4,0.17391304347826086,0.5,0.713064208518754,-0.0022256159405845037,NO
T2024,Jindřich Staněk,Czech Republic,True,FREE,MEDIUM_LEFT,23,24,0.9583333333333334,1,0.043478260869565216,1.0,0.7804878048780488,-0.0070062652263455285,NO
T2024,Jindřich Staněk,Czech Republic,True,FREE,SHORT_CENTRAL,23,24,0.9583333333333334,3,0.13043478260869565,1.0,0.7238131141038258,-0.006833253410033578,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,True,FREE,SHORT_LEFT,23,24,0.9583333333333334,3,0.13043478260869565,1.0,0.7690514905149052,-0.003500926269673022,NO
T2024,Jindřich Staněk,Czech Republic,True,FREE,VERY_LONG_CENTRAL,23,24,0.9583333333333334,3,0.13043478260869565,0.6666666666666666,0.7339918027279446,-0.006196537497593013,CENTRAL_ZONE_PROXY_ONLY
T2024,Jindřich Staněk,Czech Republic,True,FREE,VERY_LONG_LEFT,23,24,0.9583333333333334,1,0.043478260869565216,1.0,0.7804878048780488,-0.0070062652263455285,NO
T2024,Jindřich Staněk,Czech Republic,True,FREE,VERY_LONG_RIGHT,23,24,0.9583333333333334,4,0.17391304347826086,0.75,0.6851560550467195,-0.0037693663059176277,NO
T2024,Jordan Pickford,England,False,FREE,LONG_CENTRAL,190,203,0.9359605911330049,7,0.03684210526315789,0.42857142857142855,0.7843955314698496,-0.004111038421657959,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,FREE,LONG_LEFT,190,203,0.9359605911330049,7,0.03684210526315789,0.42857142857142855,0.7553777549857997,-0.005358521468301706,NO
T2024,Jordan Pickford,England,False,FREE,LONG_RIGHT,190,203,0.9359605911330049,17,0.08947368421052632,0.4117647058823529,0.7899705017358327,-0.005805397504676283,NO
T2024,Jordan Pickford,England,False,FREE,MEDIUM_CENTRAL,190,203,0.9359605911330049,5,0.02631578947368421,1.0,0.7376496095711224,-0.004578146995979741,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,FREE,MEDIUM_LEFT,190,203,0.9359605911330049,13,0.06842105263157895,1.0,0.8332643790445425,-0.004258492055632715,NO
T2024,Jordan Pickford,England,False,FREE,MEDIUM_RIGHT,190,203,0.9359605911330049,17,0.08947368421052632,1.0,0.8872025559887811,-0.0018437141642033115,NO
T2024,Jordan Pickford,England,False,FREE,SHORT_CENTRAL,190,203,0.9359605911330049,37,0.19473684210526315,1.0,0.8509720562067965,-0.003745826968451369,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,FREE,SHORT_LEFT,190,203,0.9359605911330049,28,0.14736842105263157,1.0,0.8542821760047584,-0.0032298340961206366,NO
T2024,Jordan Pickford,England,False,FREE,SHORT_RIGHT,190,203,0.9359605911330049,45,0.23684210526315788,1.0,0.8462824513802545,-0.0038705235381169007,NO
T2024,Jordan Pickford,England,False,FREE,VERY_LONG_CENTRAL,190,203,0.9359605911330049,3,0.015789473684210527,0.3333333333333333,0.876276227848555,-0.0007743690184811818,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,FREE,VERY_LONG_LEFT,190,203,0.9359605911330049,5,0.02631578947368421,0.6,0.7397747033668086,-0.005908530448168088,NO
T2024,Jordan Pickford,England,False,FREE,VERY_LONG_RIGHT,190,203,0.9359605911330049,6,0.031578947368421054,0.5,0.7445751693278035,-0.003920281976031713,NO
T2024,Jordan Pickford,England,False,PRESSURED,LONG_CENTRAL,50,51,0.9803921568627451,11,0.22,0.36363636363636365,0.6404460283661355,-0.008830129630289233,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,PRESSURED,LONG_LEFT,50,51,0.9803921568627451,8,0.16,0.25,0.6768660961040855,-0.005511733072338224,NO
T2024,Jordan Pickford,England,False,PRESSURED,LONG_RIGHT,50,51,0.9803921568627451,7,0.14,0.2857142857142857,0.6446544671854374,-0.006535835997921292,NO
T2024,Jordan Pickford,England,False,PRESSURED,MEDIUM_CENTRAL,50,51,0.9803921568627451,1,0.02,1.0,0.6395348837209304,-0.013245441590011023,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,PRESSURED,MEDIUM_LEFT,50,51,0.9803921568627451,1,0.02,1.0,0.656441717791411,-0.00370698334642304,NO
T2024,Jordan Pickford,England,False,PRESSURED,MEDIUM_RIGHT,50,51,0.9803921568627451,3,0.06,1.0,0.6593409859559829,-0.006636442149638433,NO
T2024,Jordan Pickford,England,False,PRESSURED,SHORT_CENTRAL,50,51,0.9803921568627451,5,0.1,1.0,0.6471838439642011,-0.009716775249987958,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,PRESSURED,SHORT_LEFT,50,51,0.9803921568627451,7,0.14,1.0,0.6546145883403065,-0.004047647204197913,NO
T2024,Jordan Pickford,England,False,PRESSURED,SHORT_RIGHT,50,51,0.9803921568627451,5,0.1,1.0,0.6607348003896519,-0.007349913096409063,NO
T2024,Jordan Pickford,England,False,PRESSURED,VERY_LONG_CENTRAL,50,51,0.9803921568627451,1,0.02,0.0,0.6108374384236454,-0.0094943098410549,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,False,PRESSURED,VERY_LONG_RIGHT,50,51,0.9803921568627451,1,0.02,1.0,0.6108374384236454,-0.015361471955218538,NO
T2024,Jordan Pickford,England,True,FREE,LONG_CENTRAL,43,50,0.86,2,0.046511627906976744,0.5,0.6720853858784893,-0.003627810368292021,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,True,FREE,LONG_LEFT,43,50,0.86,1,0.023255813953488372,0.0,0.7333333333333333,-0.008556710988193605,NO
T2024,Jordan Pickford,England,True,FREE,LONG_RIGHT,43,50,0.86,9,0.20930232558139536,0.8888888888888888,0.6788912547773773,-0.002086835348560098,NO
T2024,Jordan Pickford,England,True,FREE,MEDIUM_CENTRAL,43,50,0.86,1,0.023255813953488372,1.0,0.7333333333333333,0.0008405713815752098,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,True,FREE,MEDIUM_RIGHT,43,50,0.86,2,0.046511627906976744,1.0,0.7633333333333333,-0.00454787373653728,NO
T2024,Jordan Pickford,England,True,FREE,SHORT_CENTRAL,43,50,0.86,4,0.09302325581395349,1.0,0.768976377952756,-0.005922161746964598,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,True,FREE,SHORT_LEFT,43,50,0.86,3,0.06976744186046512,1.0,0.7352268543119226,-0.008343871223915977,NO
T2024,Jordan Pickford,England,True,FREE,SHORT_RIGHT,43,50,0.86,6,0.13953488372093023,1.0,0.6845480910931854,-0.00438914921954191,NO
T2024,Jordan Pickford,England,True,FREE,VERY_LONG_CENTRAL,43,50,0.86,6,0.13953488372093023,0.6666666666666666,0.6879149952023731,-0.004270509628035741,CENTRAL_ZONE_PROXY_ONLY
T2024,Jordan Pickford,England,True,FREE,VERY_LONG_LEFT,43,50,0.86,2,0.046511627906976744,1.0,0.656441717791411,-0.010592617829944412,NO
T2024,Jordan Pickford,England,True,FREE,VERY_LONG_RIGHT,43,50,0.86,7,0.16279069767441862,0.5714285714285714,0.703161783933421,-0.002256229268042593,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,LONG_CENTRAL,78,78,1.0,3,0.038461538461538464,0.0,0.7677398989898991,-0.005282478676513561,CENTRAL_ZONE_PROXY_ONLY
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,LONG_RIGHT,78,78,1.0,4,0.05128205128205128,0.5,0.733348193029791,-0.006388841495172087,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,MEDIUM_LEFT,78,78,1.0,2,0.02564102564102564,1.0,0.8737072267620021,-0.003234955050616193,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,MEDIUM_RIGHT,78,78,1.0,7,0.08974358974358974,1.0,0.8406858310229097,-0.004534614910268827,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,SHORT_CENTRAL,78,78,1.0,18,0.23076923076923078,1.0,0.7918090976312784,-0.004804139676420549,CENTRAL_ZONE_PROXY_ONLY
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,SHORT_LEFT,78,78,1.0,19,0.24358974358974358,1.0,0.8311749466319375,-0.0031851389659591596,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,SHORT_RIGHT,78,78,1.0,21,0.2692307692307692,1.0,0.824693539310616,-0.0038714231978012317,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,VERY_LONG_CENTRAL,78,78,1.0,1,0.01282051282051282,0.0,0.7698863636363638,-0.006116653193060745,CENTRAL_ZONE_PROXY_ONLY
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,VERY_LONG_RIGHT,78,78,1.0,3,0.038461538461538464,0.3333333333333333,0.6555896847888235,-0.007678720927188718,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,PRESSURED,LONG_RIGHT,7,9,0.7777777777777778,1,0.14285714285714285,0.0,0.5957446808510638,-0.004791962459945676,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,PRESSURED,SHORT_LEFT,7,9,0.7777777777777778,1,0.14285714285714285,1.0,0.5957446808510638,-0.008397014745764105,NO
T2024,Julio José González Vela-Alvizu,Mexico,False,PRESSURED,SHORT_RIGHT,7,9,0.7777777777777778,5,0.7142857142857143,1.0,0.5549190026461288,-0.010436885330138217,NO
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,LONG_LEFT,15,17,0.8823529411764706,1,0.06666666666666667,1.0,0.7333333333333333,-0.008578004804516743,NO
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,LONG_RIGHT,15,17,0.8823529411764706,2,0.13333333333333333,1.0,0.6645390070921986,-0.006556182514374119,NO
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,MEDIUM_RIGHT,15,17,0.8823529411764706,1,0.06666666666666667,1.0,0.7,-0.0018873377992865694,NO
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,SHORT_CENTRAL,15,17,0.8823529411764706,6,0.4,1.0,0.7058437121663866,-0.0047574705616493405,CENTRAL_ZONE_PROXY_ONLY
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,SHORT_LEFT,15,17,0.8823529411764706,2,0.13333333333333333,1.0,0.7516098484848486,-0.0035942904591267887,NO
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,SHORT_RIGHT,15,17,0.8823529411764706,2,0.13333333333333333,1.0,0.7698863636363638,-9.580954302100108e-05,NO
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,VERY_LONG_CENTRAL,15,17,0.8823529411764706,1,0.06666666666666667,1.0,0.7933333333333333,0.0004995170207045168,CENTRAL_ZONE_PROXY_ONLY
T2024,Kasper Schmeichel,Denmark,False,FREE,LONG_CENTRAL,72,77,0.935064935064935,3,0.041666666666666664,0.3333333333333333,0.6647890167575207,-0.008264889375619403,CENTRAL_ZONE_PROXY_ONLY
T2024,Kasper Schmeichel,Denmark,False,FREE,LONG_LEFT,72,77,0.935064935064935,4,0.05555555555555555,0.75,0.5970480271310967,-0.008535094962141571,NO
T2024,Kasper Schmeichel,Denmark,False,FREE,LONG_RIGHT,72,77,0.935064935064935,3,0.041666666666666664,0.6666666666666666,0.5233785822021116,-0.010637265998863547,NO
T2024,Kasper Schmeichel,Denmark,False,FREE,MEDIUM_CENTRAL,72,77,0.935064935064935,1,0.013888888888888888,1.0,0.9789473684210527,-0.0026883981759144456,CENTRAL_ZONE_PROXY_ONLY
T2024,Kasper Schmeichel,Denmark,False,FREE,MEDIUM_LEFT,72,77,0.935064935064935,9,0.125,1.0,0.8017394666811172,-0.004655644405305293,NO
T2024,Kasper Schmeichel,Denmark,False,FREE,MEDIUM_RIGHT,72,77,0.935064935064935,6,0.08333333333333333,1.0,0.8215225925441388,-0.00432951937723709,NO
T2024,Kasper Schmeichel,Denmark,False,FREE,SHORT_CENTRAL,72,77,0.935064935064935,19,0.2638888888888889,1.0,0.8551866333504479,-0.004203297760921047,CENTRAL_ZONE_PROXY_ONLY
T2024,Kasper Schmeichel,Denmark,False,FREE,SHORT_LEFT,72,77,0.935064935064935,11,0.1527777777777778,1.0,0.8198583116468476,-0.004111430953354333,NO
T2024,Kasper Schmeichel,Denmark,False,FREE,SHORT_RIGHT,72,77,0.935064935064935,13,0.18055555555555555,1.0,0.8337192621248791,-0.0030071028345197088,NO
T2024,Kasper Schmeichel,Denmark,False,FREE,VERY_LONG_LEFT,72,77,0.935064935064935,1,0.013888888888888888,0.0,0.7,-0.00955444507871846,NO
T2024,Kasper Schmeichel,Denmark,False,FREE,VERY_LONG_RIGHT,72,77,0.935064935064935,2,0.027777777777777776,0.5,0.5666666666666667,-0.0087208606944963,NO
T2024,Kasper Schmeichel,Denmark,False,PRESSURED,LONG_CENTRAL,11,12,0.9166666666666666,1,0.09090909090909091,0.0,0.6108374384236454,-0.005244106356395118,CENTRAL_ZONE_PROXY_ONLY
T2024,Kasper Schmeichel,Denmark,False,PRESSURED,LONG_LEFT,11,12,0.9166666666666666,1,0.09090909090909091,0.0,0.656441717791411,-0.00370698334642304,NO
