cohort,keeper,team,goal_kick,pressure,choice_bin,choice_length_source,choice_observable_n,all_action_n,coverage,frequency,retention,xR,value
T2024,Péter Gulácsi,Hungary,True,FREE,SHORT,provider_target_geometry,15,15,1.0,0.4666666666666667,1.0,0.7083584632421843,-0.005545401983185103
T2024,Péter Gulácsi,Hungary,True,FREE,VERY_LONG,provider_target_geometry,15,15,1.0,0.06666666666666667,1.0,0.7698863636363638,-0.0060861504967696
T2024,Rafael Enrique Romo Pérez,Venezuela,False,FREE,LONG,provider_target_geometry,72,75,0.96,0.1527777777777778,0.36363636363636365,0.8101458442775555,-0.0031673508172991418
T2024,Rafael Enrique Romo Pérez,Venezuela,False,FREE,MEDIUM,provider_target_geometry,72,75,0.96,0.08333333333333333,0.8333333333333334,0.8206190913273904,-0.003498698537568469
T2024,Rafael Enrique Romo Pérez,Venezuela,False,FREE,SHORT,provider_target_geometry,72,75,0.96,0.625,1.0,0.847572364107137,-0.0037531759205090783
T2024,Rafael Enrique Romo Pérez,Venezuela,False,FREE,VERY_LONG,provider_target_geometry,72,75,0.96,0.1388888888888889,0.7,0.7059805901663063,-0.006461905660855413
T2024,Rafael Enrique Romo Pérez,Venezuela,False,PRESSURED,LONG,provider_target_geometry,11,11,1.0,0.36363636363636365,0.5,0.637322996721108,-0.0069117451587533685
T2024,Rafael Enrique Romo Pérez,Venezuela,False,PRESSURED,MEDIUM,provider_target_geometry,11,11,1.0,0.2727272727272727,0.6666666666666666,0.6808621258938384,-0.006477698472374663
T2024,Rafael Enrique Romo Pérez,Venezuela,False,PRESSURED,SHORT,provider_target_geometry,11,11,1.0,0.2727272727272727,1.0,0.6071631205673759,-0.007969359965325848
T2024,Rafael Enrique Romo Pérez,Venezuela,False,PRESSURED,VERY_LONG,provider_target_geometry,11,11,1.0,0.09090909090909091,0.0,0.6470588235294118,-0.01088061161431481
T2024,Rafael Enrique Romo Pérez,Venezuela,True,FREE,LONG,provider_target_geometry,35,39,0.8974358974358975,0.05714285714285714,1.0,0.7220385674931129,-0.008752251631016141
T2024,Rafael Enrique Romo Pérez,Venezuela,True,FREE,MEDIUM,provider_target_geometry,35,39,0.8974358974358975,0.17142857142857143,1.0,0.7487992495309569,-0.0020099483250535562
T2024,Rafael Enrique Romo Pérez,Venezuela,True,FREE,SHORT,provider_target_geometry,35,39,0.8974358974358975,0.42857142857142855,1.0,0.7165564060039965,-0.004161743293517881
T2024,Rafael Enrique Romo Pérez,Venezuela,True,FREE,VERY_LONG,provider_target_geometry,35,39,0.8974358974358975,0.34285714285714286,0.6666666666666666,0.6918732697092002,-0.006338904467929577
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,False,FREE,LONG,provider_target_geometry,49,52,0.9423076923076923,0.1836734693877551,0.5555555555555556,0.7858763517304621,-0.0050109310961212235
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,False,FREE,MEDIUM,provider_target_geometry,49,52,0.9423076923076923,0.16326530612244897,1.0,0.8285393015312625,-0.002285455748174343
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,False,FREE,SHORT,provider_target_geometry,49,52,0.9423076923076923,0.6122448979591837,1.0,0.8248653908979175,-0.004161897727210516
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,False,FREE,VERY_LONG,provider_target_geometry,49,52,0.9423076923076923,0.04081632653061224,0.5,0.7758371227780074,-0.0033210131410865186
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,False,PRESSURED,LONG,provider_target_geometry,6,6,1.0,0.5,0.6666666666666666,0.6533788051029431,-0.00720829365926851
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,False,PRESSURED,SHORT,provider_target_geometry,6,6,1.0,0.5,1.0,0.6108374384236454,-0.005364051140925819
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,True,FREE,LONG,provider_target_geometry,7,12,0.5833333333333334,0.5714285714285714,0.75,0.6497713362917125,-0.0067715952386849495
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,True,FREE,SHORT,provider_target_geometry,7,12,0.5833333333333334,0.14285714285714285,1.0,0.7804878048780488,-0.000736615577747964
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,True,FREE,VERY_LONG,provider_target_geometry,7,12,0.5833333333333334,0.2857142857142857,1.0,0.7296296296296296,-0.005550938576253944
T2024,Sergio Rochet Álvarez,Uruguay,False,FREE,LONG,provider_target_geometry,70,84,0.8333333333333334,0.1,0.7142857142857143,0.8481779658025335,-0.004359492089741893
T2024,Sergio Rochet Álvarez,Uruguay,False,FREE,MEDIUM,provider_target_geometry,70,84,0.8333333333333334,0.17142857142857143,1.0,0.8637739003723258,-0.0031636892545004337
T2024,Sergio Rochet Álvarez,Uruguay,False,FREE,SHORT,provider_target_geometry,70,84,0.8333333333333334,0.6285714285714286,1.0,0.8537106359900108,-0.0024769997430092784
T2024,Sergio Rochet Álvarez,Uruguay,False,FREE,VERY_LONG,provider_target_geometry,70,84,0.8333333333333334,0.1,0.42857142857142855,0.39517189652782875,-0.015950468301346426
T2024,Sergio Rochet Álvarez,Uruguay,False,PRESSURED,LONG,provider_target_geometry,11,16,0.6875,0.36363636363636365,0.25,0.6510426929392447,-0.004827517564792973
T2024,Sergio Rochet Álvarez,Uruguay,False,PRESSURED,MEDIUM,provider_target_geometry,11,16,0.6875,0.2727272727272727,1.0,0.63,-0.007850613348201805
T2024,Sergio Rochet Álvarez,Uruguay,False,PRESSURED,SHORT,provider_target_geometry,11,16,0.6875,0.2727272727272727,0.6666666666666666,0.7107438016528925,-0.009243200681829543
T2024,Sergio Rochet Álvarez,Uruguay,False,PRESSURED,VERY_LONG,provider_target_geometry,11,16,0.6875,0.09090909090909091,1.0,0.63,-0.002530993215942679
T2024,Sergio Rochet Álvarez,Uruguay,True,FREE,LONG,provider_target_geometry,30,34,0.8823529411764706,0.2,0.6666666666666666,0.7189542483660131,-0.006125800955609818
T2024,Sergio Rochet Álvarez,Uruguay,True,FREE,MEDIUM,provider_target_geometry,30,34,0.8823529411764706,0.13333333333333333,1.0,0.730580599798401,-0.004523156361760276
T2024,Sergio Rochet Álvarez,Uruguay,True,FREE,SHORT,provider_target_geometry,30,34,0.8823529411764706,0.5666666666666667,1.0,0.7417228053291199,-0.003966622523277135
T2024,Sergio Rochet Álvarez,Uruguay,True,FREE,VERY_LONG,provider_target_geometry,30,34,0.8823529411764706,0.1,0.3333333333333333,0.635686274509804,-0.008603477769145216
T2024,Thomas Strakosha,Albania,False,FREE,LONG,provider_target_geometry,52,54,0.9629629629629629,0.36538461538461536,0.5263157894736842,0.6744462823331395,-0.0073678675176709965
T2024,Thomas Strakosha,Albania,False,FREE,MEDIUM,provider_target_geometry,52,54,0.9629629629629629,0.11538461538461539,0.8333333333333334,0.7965717953813329,-0.0038989811037754593
T2024,Thomas Strakosha,Albania,False,FREE,SHORT,provider_target_geometry,52,54,0.9629629629629629,0.5,1.0,0.8908355828888868,-0.0033709933559142283
T2024,Thomas Strakosha,Albania,False,FREE,VERY_LONG,provider_target_geometry,52,54,0.9629629629629629,0.019230769230769232,0.0,0.34782608695652173,-0.014889310652436274
T2024,Thomas Strakosha,Albania,False,PRESSURED,LONG,provider_target_geometry,5,7,0.7142857142857143,1.0,0.4,0.6760557370747646,-0.007982372474223927
T2024,Thomas Strakosha,Albania,True,FREE,LONG,provider_target_geometry,25,28,0.8928571428571429,0.36,0.7777777777777778,0.7512737127371273,-0.003794445190398297
T2024,Thomas Strakosha,Albania,True,FREE,MEDIUM,provider_target_geometry,25,28,0.8928571428571429,0.12,1.0,0.7733333333333333,-0.007566847520336368
T2024,Thomas Strakosha,Albania,True,FREE,SHORT,provider_target_geometry,25,28,0.8928571428571429,0.2,1.0,0.7513005998066975,-0.005886131659767069
T2024,Thomas Strakosha,Albania,True,FREE,VERY_LONG,provider_target_geometry,25,28,0.8928571428571429,0.32,0.625,0.7032198903384383,-0.005145002108229974
T2024,Unai Simón Mendibil,Spain,False,FREE,LONG,provider_target_geometry,165,174,0.9482758620689655,0.1393939393939394,0.5217391304347826,0.7647675786515794,-0.005974147453884752
T2024,Unai Simón Mendibil,Spain,False,FREE,MEDIUM,provider_target_geometry,165,174,0.9482758620689655,0.18181818181818182,0.9,0.8307535013921136,-0.0037813029355274782
T2024,Unai Simón Mendibil,Spain,False,FREE,SHORT,provider_target_geometry,165,174,0.9482758620689655,0.6303030303030303,1.0,0.818252509613344,-0.0044559992819741346
T2024,Unai Simón Mendibil,Spain,False,FREE,VERY_LONG,provider_target_geometry,165,174,0.9482758620689655,0.048484848484848485,0.25,0.6273199107636951,-0.007695861932057924
T2024,Unai Simón Mendibil,Spain,False,PRESSURED,LONG,provider_target_geometry,31,35,0.8857142857142857,0.3548387096774194,0.5454545454545454,0.669750445585231,-0.00681758868933174
T2024,Unai Simón Mendibil,Spain,False,PRESSURED,MEDIUM,provider_target_geometry,31,35,0.8857142857142857,0.22580645161290322,1.0,0.6797140394463316,-0.00947832744842635
T2024,Unai Simón Mendibil,Spain,False,PRESSURED,SHORT,provider_target_geometry,31,35,0.8857142857142857,0.41935483870967744,0.9230769230769231,0.6778244064914449,-0.009006717539664075
T2024,Unai Simón Mendibil,Spain,True,FREE,LONG,provider_target_geometry,30,35,0.8571428571428571,0.1,0.6666666666666666,0.7107438016528925,-0.0018649933996451812
T2024,Unai Simón Mendibil,Spain,True,FREE,MEDIUM,provider_target_geometry,30,35,0.8571428571428571,0.03333333333333333,1.0,0.7107438016528925,-0.0026579929137792307
T2024,Unai Simón Mendibil,Spain,True,FREE,SHORT,provider_target_geometry,30,35,0.8571428571428571,0.5,1.0,0.7113659752189265,-0.0058068544455860144
T2024,Unai Simón Mendibil,Spain,True,FREE,VERY_LONG,provider_target_geometry,30,35,0.8571428571428571,0.36666666666666664,0.6363636363636364,0.6909975893396265,-0.00537705402929997
T2024,Wojciech Szczęsny,Poland,False,FREE,LONG,provider_target_geometry,39,39,1.0,0.23076923076923078,0.2222222222222222,0.7565992346388285,-0.0055243898806190996
T2024,Wojciech Szczęsny,Poland,False,FREE,MEDIUM,provider_target_geometry,39,39,1.0,0.3076923076923077,0.8333333333333334,0.7981798429618133,-0.0033950490741833546
T2024,Wojciech Szczęsny,Poland,False,FREE,SHORT,provider_target_geometry,39,39,1.0,0.4358974358974359,1.0,0.8433642917882986,-0.003959623439467853
T2024,Wojciech Szczęsny,Poland,False,FREE,VERY_LONG,provider_target_geometry,39,39,1.0,0.02564102564102564,1.0,0.7384615384615385,-0.006873168216456638
T2024,Wojciech Szczęsny,Poland,False,PRESSURED,LONG,provider_target_geometry,13,14,0.9285714285714286,0.5384615384615384,0.2857142857142857,0.6703248833566792,-0.005618937773010297
T2024,Wojciech Szczęsny,Poland,False,PRESSURED,MEDIUM,provider_target_geometry,13,14,0.9285714285714286,0.07692307692307693,1.0,0.7107438016528925,-0.0008074854548566403
T2024,Wojciech Szczęsny,Poland,False,PRESSURED,SHORT,provider_target_geometry,13,14,0.9285714285714286,0.3076923076923077,1.0,0.6607906200382689,-0.009010672621667784
T2024,Wojciech Szczęsny,Poland,False,PRESSURED,VERY_LONG,provider_target_geometry,13,14,0.9285714285714286,0.07692307692307693,1.0,0.6108374384236454,-0.014559842760666856
T2024,Wojciech Szczęsny,Poland,True,FREE,LONG,provider_target_geometry,11,12,0.9166666666666666,0.18181818181818182,1.0,0.7107438016528925,-0.008926498457515537
T2024,Wojciech Szczęsny,Poland,True,FREE,MEDIUM,provider_target_geometry,11,12,0.9166666666666666,0.09090909090909091,1.0,0.7384615384615385,-3.764741234456607e-05
T2024,Wojciech Szczęsny,Poland,True,FREE,SHORT,provider_target_geometry,11,12,0.9166666666666666,0.36363636363636365,1.0,0.7122585579283114,-0.005523281865465607
T2024,Wojciech Szczęsny,Poland,True,FREE,VERY_LONG,provider_target_geometry,11,12,0.9166666666666666,0.36363636363636365,0.0,0.6986888185794831,-0.0033031904700202234
T2024,Yann Sommer,Switzerland,False,FREE,LONG,provider_target_geometry,114,116,0.9827586206896551,0.13157894736842105,0.4,0.7914349581978323,-0.003801509830416475
T2024,Yann Sommer,Switzerland,False,FREE,MEDIUM,provider_target_geometry,114,116,0.9827586206896551,0.18421052631578946,0.9523809523809523,0.8242431812547883,-0.004224050138559879
T2024,Yann Sommer,Switzerland,False,FREE,SHORT,provider_target_geometry,114,116,0.9827586206896551,0.6754385964912281,1.0,0.8435921309527631,-0.003774339187372289
T2024,Yann Sommer,Switzerland,False,FREE,VERY_LONG,provider_target_geometry,114,116,0.9827586206896551,0.008771929824561403,1.0,0.0,-0.027793229464423606
T2024,Yann Sommer,Switzerland,False,PRESSURED,LONG,provider_target_geometry,31,33,0.9393939393939394,0.2903225806451613,0.4444444444444444,0.662245472129418,-0.005336491341184895
T2024,Yann Sommer,Switzerland,False,PRESSURED,MEDIUM,provider_target_geometry,31,33,0.9393939393939394,0.22580645161290322,1.0,0.5941612882504861,-0.007414850394401126
T2024,Yann Sommer,Switzerland,False,PRESSURED,SHORT,provider_target_geometry,31,33,0.9393939393939394,0.4838709677419355,1.0,0.6379086151879101,-0.009546982019683707
T2024,Yann Sommer,Switzerland,True,FREE,LONG,provider_target_geometry,16,17,0.9411764705882353,0.5,0.25,0.6929415721699019,-0.002985579179260245
T2024,Yann Sommer,Switzerland,True,FREE,MEDIUM,provider_target_geometry,16,17,0.9411764705882353,0.125,1.0,0.7751870842572063,-0.003890927716885461
T2024,Yann Sommer,Switzerland,True,FREE,SHORT,provider_target_geometry,16,17,0.9411764705882353,0.375,1.0,0.6963279456987485,-0.004407819001909513
T2024,Łukasz Skorupski,Poland,False,FREE,LONG,provider_target_geometry,15,15,1.0,0.2,0.3333333333333333,0.7388888888888889,-0.0032890263803606393
T2024,Łukasz Skorupski,Poland,False,FREE,MEDIUM,provider_target_geometry,15,15,1.0,0.13333333333333333,1.0,0.36666666666666664,-0.013311205880202605
T2024,Łukasz Skorupski,Poland,False,FREE,SHORT,provider_target_geometry,15,15,1.0,0.6,1.0,0.8591422082459819,-0.0012215754842662377
T2024,Łukasz Skorupski,Poland,False,FREE,VERY_LONG,provider_target_geometry,15,15,1.0,0.06666666666666667,0.0,0.8490566037735849,-0.0005490906489899966
T2024,Łukasz Skorupski,Poland,False,PRESSURED,MEDIUM,provider_target_geometry,1,1,1.0,1.0,1.0,0.63,-0.011320682836214548
T2024,Łukasz Skorupski,Poland,True,FREE,LONG,provider_target_geometry,13,13,1.0,0.07692307692307693,1.0,0.7333333333333333,-0.003910819087460122
T2024,Łukasz Skorupski,Poland,True,FREE,SHORT,provider_target_geometry,13,13,1.0,0.6153846153846154,1.0,0.7558333333333334,-0.006491383819654109
T2024,Łukasz Skorupski,Poland,True,FREE,VERY_LONG,provider_target_geometry,13,13,1.0,0.3076923076923077,0.25,0.7117647058823529,-0.007956440244173376
WC2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,False,FREE,LONG,provider_target_geometry,25,28,0.8928571428571429,0.48,0.25,0.7413105413105415,-0.0034631441007933923
WC2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,False,FREE,MEDIUM,provider_target_geometry,25,28,0.8928571428571429,0.12,0.6666666666666666,0.8232232232232232,-0.002276790501338054
WC2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,False,FREE,SHORT,provider_target_geometry,25,28,0.8928571428571429,0.2,1.0,0.8894894894894895,-0.0023746369802897945
WC2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,False,FREE,VERY_LONG,provider_target_geometry,25,28,0.8928571428571429,0.2,0.2,0.7524588324588326,-0.002237423413746023
WC2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,False,PRESSURED,SHORT,provider_target_geometry,1,2,0.5,1.0,1.0,0.5432098765432098,-0.003787218318990075
WC2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,True,FREE,LONG,provider_target_geometry,5,5,1.0,0.4,0.5,0.6086835899569981,-0.004500486402173019
WC2018,Abdullah Ibrahim Al Maiouf,Saudi Arabia,True,FREE,VERY_LONG,provider_target_geometry,5,5,1.0,0.6,0.6666666666666666,0.5868590188190687,-0.003705973302124394
WC2018,Alireza Safar Beiranvand,Iran,False,FREE,LONG,provider_target_geometry,28,31,0.9032258064516129,0.4642857142857143,0.3076923076923077,0.7777172369294214,-0.005081200618636719
WC2018,Alireza Safar Beiranvand,Iran,False,FREE,MEDIUM,provider_target_geometry,28,31,0.9032258064516129,0.07142857142857142,1.0,0.6466666666666666,-0.0016059126853156624
WC2018,Alireza Safar Beiranvand,Iran,False,FREE,SHORT,provider_target_geometry,28,31,0.9032258064516129,0.25,1.0,0.8274309769832159,-0.0023638859153182964
WC2018,Alireza Safar Beiranvand,Iran,False,FREE,VERY_LONG,provider_target_geometry,28,31,0.9032258064516129,0.21428571428571427,0.16666666666666666,0.6552018296794416,-0.008828454966112839
WC2018,Alireza Safar Beiranvand,Iran,False,PRESSURED,LONG,provider_target_geometry,2,3,0.6666666666666666,0.5,1.0,0.5873015873015873,-0.013563251821494664
WC2018,Alireza Safar Beiranvand,Iran,False,PRESSURED,SHORT,provider_target_geometry,2,3,0.6666666666666666,0.5,1.0,0.4523809523809524,-0.006988446564891766
WC2018,Alireza Safar Beiranvand,Iran,True,FREE,LONG,provider_target_geometry,23,24,0.9583333333333334,0.21739130434782608,0.6,0.5497160194900308,-0.005477354646604418
WC2018,Alireza Safar Beiranvand,Iran,True,FREE,MEDIUM,provider_target_geometry,23,24,0.9583333333333334,0.043478260869565216,1.0,0.5217391304347826,-0.005830931033384203
WC2018,Alireza Safar Beiranvand,Iran,True,FREE,SHORT,provider_target_geometry,23,24,0.9583333333333334,0.08695652173913043,1.0,0.6307294453361869,-0.004286433271467088
WC2018,Alireza Safar Beiranvand,Iran,True,FREE,VERY_LONG,provider_target_geometry,23,24,0.9583333333333334,0.6521739130434783,0.26666666666666666,0.5424831485402187,-0.006367426822377187
WC2018,Alisson Ramsés Becker,Brazil,False,FREE,LONG,provider_target_geometry,47,47,1.0,0.0851063829787234,0.25,0.5434674775707384,-0.008192656498800435
WC2018,Alisson Ramsés Becker,Brazil,False,FREE,MEDIUM,provider_target_geometry,47,47,1.0,0.14893617021276595,1.0,0.773452326667101,-0.001326225218888966
WC2018,Alisson Ramsés Becker,Brazil,False,FREE,SHORT,provider_target_geometry,47,47,1.0,0.6170212765957447,1.0,0.7691598900513968,-0.001836978165565823
WC2018,Alisson Ramsés Becker,Brazil,False,FREE,VERY_LONG,provider_target_geometry,47,47,1.0,0.14893617021276595,0.2857142857142857,0.4653212901660107,-0.009525167025792472
WC2018,Alisson Ramsés Becker,Brazil,False,PRESSURED,MEDIUM,provider_target_geometry,4,4,1.0,0.25,1.0,0.4523809523809524,-0.005090306807657937
WC2018,Alisson Ramsés Becker,Brazil,False,PRESSURED,SHORT,provider_target_geometry,4,4,1.0,0.5,1.0,0.444047619047619,-0.009360159455890252
WC2018,Alisson Ramsés Becker,Brazil,False,PRESSURED,VERY_LONG,provider_target_geometry,4,4,1.0,0.25,1.0,0.5238095238095238,-0.016352120790535288
WC2018,Alisson Ramsés Becker,Brazil,True,FREE,LONG,provider_target_geometry,15,15,1.0,0.4,0.8333333333333334,0.5482913680313207,-0.005863045565447411
WC2018,Alisson Ramsés Becker,Brazil,True,FREE,MEDIUM,provider_target_geometry,15,15,1.0,0.13333333333333333,1.0,0.5173676501360117,-0.005963651063772176
WC2018,Alisson Ramsés Becker,Brazil,True,FREE,SHORT,provider_target_geometry,15,15,1.0,0.3333333333333333,1.0,0.5405696051176277,-0.005899886704213172
WC2018,Alisson Ramsés Becker,Brazil,True,FREE,VERY_LONG,provider_target_geometry,15,15,1.0,0.13333333333333333,0.0,0.48981033091202586,-0.007425923538594432
WC2018,Aymen Mathlouthi,Tunisia,False,FREE,LONG,provider_target_geometry,19,20,0.95,0.21052631578947367,0.5,0.6164880952380952,-0.0070827634458370675
WC2018,Aymen Mathlouthi,Tunisia,False,FREE,MEDIUM,provider_target_geometry,19,20,0.95,0.05263157894736842,1.0,0.5892857142857143,-0.006780316871546255
WC2018,Aymen Mathlouthi,Tunisia,False,FREE,SHORT,provider_target_geometry,19,20,0.95,0.7368421052631579,1.0,0.6911013302806615,-0.004641546365103956
WC2018,Aymen Mathlouthi,Tunisia,False,PRESSURED,MEDIUM,provider_target_geometry,3,3,1.0,0.3333333333333333,1.0,0.3076923076923077,-0.011690670930555156
WC2018,Aymen Mathlouthi,Tunisia,False,PRESSURED,SHORT,provider_target_geometry,3,3,1.0,0.6666666666666666,1.0,0.38003663003663,-0.011835301004785722
WC2018,Aymen Mathlouthi,Tunisia,True,FREE,LONG,provider_target_geometry,5,5,1.0,0.6,0.3333333333333333,0.49603174603174605,-0.007478119486344419
WC2018,Aymen Mathlouthi,Tunisia,True,FREE,SHORT,provider_target_geometry,5,5,1.0,0.2,1.0,0.5892857142857143,-0.0039341738692369385
WC2018,Aymen Mathlouthi,Tunisia,True,FREE,VERY_LONG,provider_target_geometry,5,5,1.0,0.2,0.0,0.4523809523809524,-0.007363680530312989
WC2018,Danijel Subašić,Croatia,False,FREE,LONG,provider_target_geometry,106,121,0.8760330578512396,0.18867924528301888,0.6,0.6647759900625112,-0.00469636303254972
WC2018,Danijel Subašić,Croatia,False,FREE,MEDIUM,provider_target_geometry,106,121,0.8760330578512396,0.16981132075471697,1.0,0.8367989440879765,-0.0004301730734157975
WC2018,Danijel Subašić,Croatia,False,FREE,SHORT,provider_target_geometry,106,121,0.8760330578512396,0.6037735849056604,1.0,0.7895672367981316,-0.0009655284167190098
WC2018,Danijel Subašić,Croatia,False,FREE,VERY_LONG,provider_target_geometry,106,121,0.8760330578512396,0.03773584905660377,0.5,0.6043287995269071,-0.006647791271947862
WC2018,Danijel Subašić,Croatia,False,PRESSURED,LONG,provider_target_geometry,12,15,0.8,0.75,0.4444444444444444,0.4982363315696649,-0.007210742696077703
WC2018,Danijel Subašić,Croatia,False,PRESSURED,MEDIUM,provider_target_geometry,12,15,0.8,0.16666666666666666,0.5,0.4642857142857143,-0.00731775221459795
WC2018,Danijel Subašić,Croatia,False,PRESSURED,SHORT,provider_target_geometry,12,15,0.8,0.08333333333333333,1.0,0.4880952380952381,-0.015437223722159903
WC2018,Danijel Subašić,Croatia,True,FREE,LONG,provider_target_geometry,25,31,0.8064516129032258,0.36,0.4444444444444444,0.521220308454351,-0.006733890741331358
WC2018,Danijel Subašić,Croatia,True,FREE,MEDIUM,provider_target_geometry,25,31,0.8064516129032258,0.12,1.0,0.6060526315789473,-0.005250049484228257
WC2018,Danijel Subašić,Croatia,True,FREE,SHORT,provider_target_geometry,25,31,0.8064516129032258,0.24,1.0,0.5264590202694067,-0.006019852642865441
WC2018,Danijel Subašić,Croatia,True,FREE,VERY_LONG,provider_target_geometry,25,31,0.8064516129032258,0.28,0.42857142857142855,0.5250404401899915,-0.006445193908268722
WC2018,David Ospina Ramírez,Colombia,False,FREE,LONG,provider_target_geometry,59,65,0.9076923076923077,0.3220338983050847,0.42105263157894735,0.634476559123509,-0.006190972443872584
WC2018,David Ospina Ramírez,Colombia,False,FREE,MEDIUM,provider_target_geometry,59,65,0.9076923076923077,0.1016949152542373,0.8333333333333334,0.7663720819613498,-0.002274352370568756
WC2018,David Ospina Ramírez,Colombia,False,FREE,SHORT,provider_target_geometry,59,65,0.9076923076923077,0.5423728813559322,0.96875,0.762087974527014,-0.0017383245280112457
WC2018,David Ospina Ramírez,Colombia,False,FREE,VERY_LONG,provider_target_geometry,59,65,0.9076923076923077,0.03389830508474576,0.0,0.5376984126984127,-0.006945296261103587
WC2018,David Ospina Ramírez,Colombia,False,PRESSURED,LONG,provider_target_geometry,3,4,0.75,1.0,0.3333333333333333,0.48152976966536293,-0.00751778274634727
WC2018,David Ospina Ramírez,Colombia,True,FREE,LONG,provider_target_geometry,20,25,0.8,0.65,0.46153846153846156,0.5412628234658213,-0.0061638922156194275
WC2018,David Ospina Ramírez,Colombia,True,FREE,SHORT,provider_target_geometry,20,25,0.8,0.1,1.0,0.5252976190476191,-0.006702104785544774
WC2018,David Ospina Ramírez,Colombia,True,FREE,VERY_LONG,provider_target_geometry,20,25,0.8,0.25,0.6,0.5306398050578861,-0.006433423794007328
WC2018,David de Gea Quintana,Spain,False,FREE,LONG,provider_target_geometry,44,46,0.9565217391304348,0.06818181818181818,1.0,0.6132163742690059,-0.005152148537217463
WC2018,David de Gea Quintana,Spain,False,FREE,MEDIUM,provider_target_geometry,44,46,0.9565217391304348,0.13636363636363635,1.0,0.906547619047619,0.0006780951236213927
WC2018,David de Gea Quintana,Spain,False,FREE,SHORT,provider_target_geometry,44,46,0.9565217391304348,0.7045454545454546,1.0,0.7956547034216995,-0.0021625270268772903
WC2018,David de Gea Quintana,Spain,False,FREE,VERY_LONG,provider_target_geometry,44,46,0.9565217391304348,0.09090909090909091,0.25,0.6341228070175438,-0.004806571619390349
WC2018,David de Gea Quintana,Spain,False,PRESSURED,LONG,provider_target_geometry,3,4,0.75,0.3333333333333333,0.0,0.4523809523809524,-0.0063065678560295085
WC2018,David de Gea Quintana,Spain,False,PRESSURED,MEDIUM,provider_target_geometry,3,4,0.75,0.3333333333333333,1.0,0.4523809523809524,-0.0063065678560295085
WC2018,David de Gea Quintana,Spain,False,PRESSURED,SHORT,provider_target_geometry,3,4,0.75,0.3333333333333333,1.0,0.3076923076923077,-0.017466252708911903
WC2018,David de Gea Quintana,Spain,True,FREE,LONG,provider_target_geometry,15,16,0.9375,0.26666666666666666,0.5,0.5386257763975155,-0.005800473170469242
WC2018,David de Gea Quintana,Spain,True,FREE,MEDIUM,provider_target_geometry,15,16,0.9375,0.06666666666666667,1.0,0.5432098765432098,-0.005557980718769695
WC2018,David de Gea Quintana,Spain,True,FREE,SHORT,provider_target_geometry,15,16,0.9375,0.26666666666666666,1.0,0.547873054213634,-0.004943645199554316
WC2018,David de Gea Quintana,Spain,True,FREE,VERY_LONG,provider_target_geometry,15,16,0.9375,0.4,0.5,0.5065562456866806,-0.006508303308501589
WC2018,Eiji Kawashima,Japan,False,FREE,LONG,provider_target_geometry,59,62,0.9516129032258065,0.3559322033898305,0.47619047619047616,0.6493949329352723,-0.004498348227469204
WC2018,Eiji Kawashima,Japan,False,FREE,MEDIUM,provider_target_geometry,59,62,0.9516129032258065,0.01694915254237288,1.0,0.8,-0.0008532030405130988
WC2018,Eiji Kawashima,Japan,False,FREE,SHORT,provider_target_geometry,59,62,0.9516129032258065,0.5084745762711864,1.0,0.7613713894764802,-0.004055562280832698
WC2018,Eiji Kawashima,Japan,False,FREE,VERY_LONG,provider_target_geometry,59,62,0.9516129032258065,0.11864406779661017,0.7142857142857143,0.6069111484537465,-0.005567674026049732
WC2018,Eiji Kawashima,Japan,False,PRESSURED,LONG,provider_target_geometry,2,4,0.5,0.5,1.0,0.5432098765432098,-0.013946435108062613
WC2018,Eiji Kawashima,Japan,False,PRESSURED,VERY_LONG,provider_target_geometry,2,4,0.5,0.5,1.0,0.4915254237288136,-0.009328496462142023
WC2018,Eiji Kawashima,Japan,True,FREE,LONG,provider_target_geometry,18,21,0.8571428571428571,0.5,0.7777777777777778,0.5349362455451596,-0.005963572966081309
WC2018,Eiji Kawashima,Japan,True,FREE,SHORT,provider_target_geometry,18,21,0.8571428571428571,0.05555555555555555,1.0,0.5432098765432098,-0.005557980718769695
WC2018,Eiji Kawashima,Japan,True,FREE,VERY_LONG,provider_target_geometry,18,21,0.8571428571428571,0.4444444444444444,0.375,0.5304541072549547,-0.005962665486721213
WC2018,Essam Kamal Tawfik El Hadary,Egypt,False,FREE,LONG,provider_target_geometry,12,12,1.0,0.25,0.3333333333333333,0.7196947170185352,-0.003013940741955647
