cohort,keeper,team,goal_kick,pressure_state,realized_bin,n,retention,xR,value
WC2018,David Ospina Ramírez,Colombia,True,FREE,VERY_LONG,6,0.5,0.5235490438974447,-0.006663655525234493
WC2018,David de Gea Quintana,Spain,False,FREE,LONG,4,0.75,0.607233709273183,-0.0048939095781456885
WC2018,David de Gea Quintana,Spain,False,FREE,MEDIUM,6,1.0,0.906547619047619,0.0006780951236213926
WC2018,David de Gea Quintana,Spain,False,FREE,SHORT,32,1.0,0.7942279939397713,-0.0022864175916793273
WC2018,David de Gea Quintana,Spain,False,FREE,VERY_LONG,4,0.25,0.6341228070175439,-0.004806571619390348
WC2018,David de Gea Quintana,Spain,False,PRESSURED,LONG,2,0.0,0.4523809523809524,-0.0063065678560295085
WC2018,David de Gea Quintana,Spain,False,PRESSURED,MEDIUM,1,1.0,0.4523809523809524,-0.0063065678560295085
WC2018,David de Gea Quintana,Spain,False,PRESSURED,SHORT,1,1.0,0.3076923076923077,-0.017466252708911903
WC2018,David de Gea Quintana,Spain,True,FREE,LONG,5,0.4,0.5237458834851821,-0.006053768658283448
WC2018,David de Gea Quintana,Spain,True,FREE,MEDIUM,1,1.0,0.5432098765432098,-0.005557980718769695
WC2018,David de Gea Quintana,Spain,True,FREE,SHORT,4,1.0,0.5478730542136339,-0.004943645199554316
WC2018,David de Gea Quintana,Spain,True,FREE,VERY_LONG,6,0.5,0.5065562456866805,-0.006508303308501589
WC2018,Eiji Kawashima,Japan,False,FREE,LONG,22,0.45454545454545453,0.6334805006387486,-0.004905228886316313
WC2018,Eiji Kawashima,Japan,False,FREE,MEDIUM,1,1.0,0.8,-0.0008532030405130988
WC2018,Eiji Kawashima,Japan,False,FREE,SHORT,30,1.0,0.76137138947648,-0.004055562280832699
WC2018,Eiji Kawashima,Japan,False,FREE,VERY_LONG,9,0.5555555555555556,0.6235332254958763,-0.004799997646252326
WC2018,Eiji Kawashima,Japan,False,PRESSURED,LONG,2,0.5,0.5567604253020766,-0.008881001504348833
WC2018,Eiji Kawashima,Japan,False,PRESSURED,VERY_LONG,2,0.5,0.4915254237288136,-0.012702507452293163
WC2018,Eiji Kawashima,Japan,True,FREE,LONG,11,0.7272727272727273,0.5270433688512784,-0.006267514828107789
WC2018,Eiji Kawashima,Japan,True,FREE,SHORT,1,1.0,0.5432098765432098,-0.005557980718769695
WC2018,Eiji Kawashima,Japan,True,FREE,VERY_LONG,9,0.3333333333333333,0.5367704939268028,-0.005791494527592348
WC2018,Essam Kamal Tawfik El Hadary,Egypt,False,FREE,LONG,3,0.3333333333333333,0.7196947170185352,-0.0030139407419556476
WC2018,Essam Kamal Tawfik El Hadary,Egypt,False,FREE,MEDIUM,1,1.0,0.5964912280701755,-0.0035843319292135035
WC2018,Essam Kamal Tawfik El Hadary,Egypt,False,FREE,SHORT,7,1.0,0.7556887961742882,-0.0023821553007605176
WC2018,Essam Kamal Tawfik El Hadary,Egypt,False,FREE,VERY_LONG,1,0.0,0.5,-0.01435683657329286
WC2018,Essam Kamal Tawfik El Hadary,Egypt,True,FREE,LONG,4,0.75,0.5,-0.0068898566124037195
WC2018,Essam Kamal Tawfik El Hadary,Egypt,True,FREE,MEDIUM,1,1.0,0.5,-0.006172009717878948
WC2018,Essam Kamal Tawfik El Hadary,Egypt,True,FREE,SHORT,1,1.0,0.575,-0.006288046447061253
WC2018,Essam Kamal Tawfik El Hadary,Egypt,True,FREE,VERY_LONG,1,0.0,0.5,-0.007031262439023193
WC2018,Farouk Ben Mustapha,Tunisia,False,FREE,LONG,8,0.375,0.6049846166197685,-0.0072999792185151815
WC2018,Farouk Ben Mustapha,Tunisia,False,FREE,MEDIUM,9,0.7777777777777778,0.8077585751281645,-0.0008586942783805084
WC2018,Farouk Ben Mustapha,Tunisia,False,FREE,SHORT,9,0.8888888888888888,0.7838527697114661,-0.0027201545186514675
WC2018,Farouk Ben Mustapha,Tunisia,False,PRESSURED,LONG,2,0.0,0.5286415711947627,-0.013700201254036372
WC2018,Farouk Ben Mustapha,Tunisia,False,PRESSURED,VERY_LONG,2,0.0,0.5,-0.006156823905098391
WC2018,Farouk Ben Mustapha,Tunisia,True,FREE,LONG,9,0.0,0.5594662221448529,-0.005606696326929096
WC2018,Farouk Ben Mustapha,Tunisia,True,FREE,MEDIUM,4,0.75,0.5725600974853218,-0.005480293224115957
WC2018,Farouk Ben Mustapha,Tunisia,True,FREE,SHORT,1,1.0,0.6535947712418301,-0.004034809754654196
WC2018,Farouk Ben Mustapha,Tunisia,True,FREE,VERY_LONG,3,0.0,0.5455485395664857,-0.0064242889063571606
WC2018,Francis Odinaka Uzoho,Nigeria,False,FREE,LONG,18,0.3888888888888889,0.6755539768543025,-0.005347318253155823
WC2018,Francis Odinaka Uzoho,Nigeria,False,FREE,SHORT,12,1.0,0.8295949795949796,-0.001866827817564325
WC2018,Francis Odinaka Uzoho,Nigeria,False,FREE,VERY_LONG,4,0.0,0.5590480831708902,-0.007459319429354576
WC2018,Francis Odinaka Uzoho,Nigeria,False,PRESSURED,LONG,5,0.2,0.5166948971247913,-0.0076387074898581885
WC2018,Francis Odinaka Uzoho,Nigeria,False,PRESSURED,MEDIUM,1,0.0,0.5432098765432098,-0.003297260943032085
WC2018,Francis Odinaka Uzoho,Nigeria,True,FREE,LONG,11,0.45454545454545453,0.5359419151610674,-0.005902816902863464
WC2018,Francis Odinaka Uzoho,Nigeria,True,FREE,SHORT,1,1.0,0.5,-0.008157963157036846
WC2018,Francis Odinaka Uzoho,Nigeria,True,FREE,VERY_LONG,4,0.75,0.5295524691358025,-0.006585019771258744
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,False,FREE,LONG,21,0.38095238095238093,0.598016489150456,-0.006579243377640089
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,False,FREE,MEDIUM,10,1.0,0.7860798170100244,-0.0019945618293694995
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,False,FREE,SHORT,24,0.9583333333333334,0.7838281927762433,-0.002634408708623269
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,False,FREE,VERY_LONG,3,0.0,0.39873816918647215,-0.010499135035705187
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,False,PRESSURED,LONG,5,0.4,0.49830508474576274,-0.00809378608436391
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,False,PRESSURED,SHORT,1,1.0,0.5,-0.015394888827262287
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,True,FREE,LONG,16,0.6875,0.5274189721400173,-0.006587865963420389
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,True,FREE,MEDIUM,3,1.0,0.5714285714285715,-0.005085981584209567
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,True,FREE,SHORT,1,1.0,0.4915254237288136,-0.007414354562900612
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,True,FREE,VERY_LONG,3,0.0,0.544973544973545,-0.005306861461834213
WC2018,Franco Armani,Argentina,False,FREE,LONG,10,0.4,0.6804149834792538,-0.003874542272037258
WC2018,Franco Armani,Argentina,False,FREE,MEDIUM,3,0.3333333333333333,0.774928774928775,-0.0001969663133589704
WC2018,Franco Armani,Argentina,False,FREE,SHORT,16,0.9375,0.7912803179542651,-0.0024363057620431505
WC2018,Franco Armani,Argentina,False,FREE,VERY_LONG,4,0.5,0.6663265492212861,-0.002375817089809354
WC2018,Franco Armani,Argentina,False,PRESSURED,LONG,1,0.0,0.5,-0.009268440445883213
WC2018,Franco Armani,Argentina,False,PRESSURED,SHORT,1,1.0,0.5432098765432098,-0.0066115692362730474
WC2018,Franco Armani,Argentina,True,FREE,LONG,2,0.5,0.5375,-0.006672745151940694
WC2018,Franco Armani,Argentina,True,FREE,SHORT,2,1.0,0.5432098765432098,-0.005557980718769695
WC2018,Franco Armani,Argentina,True,FREE,VERY_LONG,2,1.0,0.5216049382716049,-0.006857971937903271
WC2018,Hannes Þór Halldórsson,Iceland,False,FREE,LONG,25,0.36,0.7111618401986963,-0.004817148919524262
WC2018,Hannes Þór Halldórsson,Iceland,False,FREE,MEDIUM,7,0.8571428571428571,0.8040816326530612,-0.002860849224936055
WC2018,Hannes Þór Halldórsson,Iceland,False,FREE,SHORT,6,1.0,0.8244321244321244,0.0006502589714503713
WC2018,Hannes Þór Halldórsson,Iceland,False,FREE,VERY_LONG,7,0.0,0.6228316967812767,-0.006535804372079977
WC2018,Hannes Þór Halldórsson,Iceland,False,PRESSURED,LONG,3,0.0,0.5607214779791612,-0.012423833901453378
WC2018,Hannes Þór Halldórsson,Iceland,True,FREE,LONG,14,0.7142857142857143,0.5510563946667354,-0.005208555574169154
WC2018,Hannes Þór Halldórsson,Iceland,True,FREE,SHORT,1,1.0,0.5432098765432098,-0.005557980718769695
WC2018,Hannes Þór Halldórsson,Iceland,True,FREE,VERY_LONG,3,1.0,0.5432098765432098,-0.006109626102595742
WC2018,Hugo Lloris,France,False,FREE,LONG,37,0.5945945945945946,0.6700711614793873,-0.005680387137547321
WC2018,Hugo Lloris,France,False,FREE,MEDIUM,14,0.9285714285714286,0.8178056983967926,-0.0003294977099558156
WC2018,Hugo Lloris,France,False,FREE,SHORT,21,1.0,0.8493827229169626,-0.00021623252413673197
WC2018,Hugo Lloris,France,False,FREE,VERY_LONG,9,0.2222222222222222,0.4669653732250094,-0.009864444897287616
WC2018,Hugo Lloris,France,False,PRESSURED,LONG,9,0.3333333333333333,0.5067165286876523,-0.00952714099954014
WC2018,Hugo Lloris,France,False,PRESSURED,MEDIUM,2,0.5,0.47160493827160493,-0.007169953048203588
WC2018,Hugo Lloris,France,False,PRESSURED,SHORT,3,1.0,0.5596352138174859,-0.006141242633551663
WC2018,Hugo Lloris,France,True,FREE,LONG,19,0.5789473684210527,0.5328930315797197,-0.006640431310675962
WC2018,Hugo Lloris,France,True,FREE,MEDIUM,1,1.0,0.5873015873015873,-0.004422126854561429
WC2018,Hugo Lloris,France,True,FREE,SHORT,4,1.0,0.5684303350970017,-0.0046831281849386295
WC2018,Hugo Lloris,France,True,FREE,VERY_LONG,16,0.25,0.5594798051259818,-0.005921446778953303
WC2018,Hyeon-Woo Jo,South Korea,False,FREE,LONG,16,0.5625,0.6417673364430716,-0.004999177364726441
WC2018,Hyeon-Woo Jo,South Korea,False,FREE,MEDIUM,7,1.0,0.716745377726188,-0.0018940474974639687
WC2018,Hyeon-Woo Jo,South Korea,False,FREE,SHORT,11,1.0,0.7788501643542477,-0.002064681077377646
WC2018,Hyeon-Woo Jo,South Korea,False,FREE,VERY_LONG,5,0.2,0.6010872571473896,-0.008273272329730337
WC2018,Hyeon-Woo Jo,South Korea,False,PRESSURED,LONG,1,1.0,0.46153846153846156,-0.004958611650399873
WC2018,Hyeon-Woo Jo,South Korea,False,PRESSURED,VERY_LONG,1,0.0,0.5873015873015873,-0.008929122216439437
WC2018,Hyeon-Woo Jo,South Korea,True,FREE,LONG,8,0.375,0.5019731158604168,-0.006388051499495576
WC2018,Hyeon-Woo Jo,South Korea,True,FREE,MEDIUM,1,0.0,0.5873015873015873,-0.004379543723607089
WC2018,Hyeon-Woo Jo,South Korea,True,FREE,SHORT,1,1.0,0.6466666666666666,-0.0028488908243392364
WC2018,Hyeon-Woo Jo,South Korea,True,FREE,VERY_LONG,6,0.3333333333333333,0.5387978472127484,-0.005529651408230868
WC2018,Igor Akinfeev,Russia,False,FREE,LONG,20,0.3,0.5847634847606888,-0.006495115395022555
WC2018,Igor Akinfeev,Russia,False,FREE,MEDIUM,10,0.9,0.8974418741279283,2.909361776721655e-05
WC2018,Igor Akinfeev,Russia,False,FREE,SHORT,7,1.0,0.8427618309971251,-0.0026725432484346347
WC2018,Igor Akinfeev,Russia,False,FREE,VERY_LONG,28,0.5357142857142857,0.5867084418319805,-0.005681384612896154
WC2018,Igor Akinfeev,Russia,False,PRESSURED,LONG,7,0.42857142857142855,0.4855774825170183,-0.010709016962145736
WC2018,Igor Akinfeev,Russia,False,PRESSURED,MEDIUM,3,0.3333333333333333,0.4160561660561661,-0.009302483205504988
WC2018,Igor Akinfeev,Russia,False,PRESSURED,SHORT,2,1.0,0.5529878618113913,-0.010237137024199485
WC2018,Igor Akinfeev,Russia,False,PRESSURED,VERY_LONG,2,0.0,0.5335097001763669,-0.004285045987489252
WC2018,Igor Akinfeev,Russia,True,FREE,LONG,1,0.0,0.46153846153846156,-0.00823136356091484
WC2018,Igor Akinfeev,Russia,True,FREE,VERY_LONG,32,0.28125,0.5391238403168002,-0.005877474532688203
WC2018,Jaime Manuel Penedo Cano,Panama,False,FREE,LONG,21,0.47619047619047616,0.6820917963034292,-0.004838355525044055
WC2018,Jaime Manuel Penedo Cano,Panama,False,FREE,MEDIUM,5,0.8,0.8725436555268754,0.0016396595817239385
WC2018,Jaime Manuel Penedo Cano,Panama,False,FREE,SHORT,5,1.0,0.7838607949859805,-0.002348739328001568
WC2018,Jaime Manuel Penedo Cano,Panama,False,FREE,VERY_LONG,4,0.25,0.5988917306052856,-0.008090041783715602
WC2018,Jaime Manuel Penedo Cano,Panama,False,PRESSURED,LONG,1,0.0,0.6535947712418301,-0.004198437425427079
WC2018,Jaime Manuel Penedo Cano,Panama,True,FREE,LONG,15,0.2,0.6057839005681417,-0.004581716205704827
WC2018,Jaime Manuel Penedo Cano,Panama,True,FREE,VERY_LONG,6,0.16666666666666666,0.5810541160240388,-0.0049859063597247275
WC2018,Jordan Pickford,England,False,FREE,LONG,38,0.5526315789473685,0.6974909634133445,-0.0038432123056062737
WC2018,Jordan Pickford,England,False,FREE,MEDIUM,20,0.95,0.75197261424141,-0.0030487643343999767
WC2018,Jordan Pickford,England,False,FREE,SHORT,73,1.0,0.7940424302206586,-0.001887942675748979
WC2018,Jordan Pickford,England,False,FREE,VERY_LONG,30,0.4,0.6894276767533011,-0.004413572652371245
WC2018,Jordan Pickford,England,False,PRESSURED,LONG,14,0.2857142857142857,0.4858944714442662,-0.011402546032713004
WC2018,Jordan Pickford,England,False,PRESSURED,MEDIUM,3,0.6666666666666666,0.4000568141068664,-0.011061223285571103
WC2018,Jordan Pickford,England,False,PRESSURED,SHORT,4,1.0,0.4572981366459627,-0.008539172751080598
WC2018,Jordan Pickford,England,False,PRESSURED,VERY_LONG,4,0.0,0.5461889455584429,-0.007982892028024893
WC2018,Jordan Pickford,England,True,FREE,LONG,2,0.5,0.5811507936507936,-0.005243672174525807
WC2018,Jordan Pickford,England,True,FREE,MEDIUM,4,1.0,0.5759978991596639,-0.005390076985112023
WC2018,Jordan Pickford,England,True,FREE,SHORT,7,1.0,0.5924716553287982,-0.004884720948091582
WC2018,Jordan Pickford,England,True,FREE,VERY_LONG,21,0.5714285714285714,0.5681838834374255,-0.005740491644986101
WC2018,Kasper Schmeichel,Denmark,False,FREE,LONG,30,0.4,0.6107138935848039,-0.005479030801404455
WC2018,Kasper Schmeichel,Denmark,False,FREE,MEDIUM,2,1.0,0.6419956140350878,-0.008728404927836393
WC2018,Kasper Schmeichel,Denmark,False,FREE,SHORT,21,1.0,0.7858480250668988,-0.0025877155072357334
WC2018,Kasper Schmeichel,Denmark,False,FREE,VERY_LONG,30,0.43333333333333335,0.6160711092631839,-0.005797143562053645
WC2018,Kasper Schmeichel,Denmark,False,PRESSURED,LONG,5,0.4,0.4681422605888339,-0.00719307376723057
WC2018,Kasper Schmeichel,Denmark,False,PRESSURED,SHORT,1,1.0,0.46153846153846156,-0.004841047080989206
WC2018,Kasper Schmeichel,Denmark,True,FREE,LONG,3,0.6666666666666666,0.4880952380952381,-0.007814814181370318
WC2018,Kasper Schmeichel,Denmark,True,FREE,SHORT,5,1.0,0.5434241323648104,-0.00639348715632256
WC2018,Kasper Schmeichel,Denmark,True,FREE,VERY_LONG,21,0.42857142857142855,0.516554990516377,-0.006911265810717649
WC2018,Keylor Navas Gamboa,Costa Rica,False,FREE,LONG,20,0.55,0.5965055932154814,-0.006861021789871774
WC2018,Keylor Navas Gamboa,Costa Rica,False,FREE,MEDIUM,13,0.9230769230769231,0.7844512633189947,-0.002136549632736771
WC2018,Keylor Navas Gamboa,Costa Rica,False,FREE,SHORT,13,0.9230769230769231,0.6737418709222239,-0.005241294925757336
WC2018,Keylor Navas Gamboa,Costa Rica,False,FREE,VERY_LONG,11,0.45454545454545453,0.5962821576359136,-0.0070145916403795945
WC2018,Keylor Navas Gamboa,Costa Rica,False,PRESSURED,LONG,4,0.25,0.5150075987841946,-0.005260412857360705
WC2018,Keylor Navas Gamboa,Costa Rica,False,PRESSURED,VERY_LONG,2,0.5,0.531547619047619,-0.005767498635852254
WC2018,Keylor Navas Gamboa,Costa Rica,True,FREE,MEDIUM,1,1.0,0.597918151948363,-0.004709664266365828
WC2018,Keylor Navas Gamboa,Costa Rica,True,FREE,VERY_LONG,7,0.5714285714285714,0.5595835142567666,-0.00580370390872532
WC2018,Khadim N'Diaye,Senegal,False,FREE,LONG,10,0.3,0.5443850108530127,-0.008522437297745059
WC2018,Khadim N'Diaye,Senegal,False,FREE,MEDIUM,3,0.6666666666666666,0.7408032466855996,-0.005101382582782946
WC2018,Khadim N'Diaye,Senegal,False,FREE,SHORT,7,1.0,0.6939594737347546,-0.002946151647679337
WC2018,Khadim N'Diaye,Senegal,False,FREE,VERY_LONG,18,0.2777777777777778,0.6489009427124932,-0.006972775026308587
WC2018,Khadim N'Diaye,Senegal,False,PRESSURED,LONG,3,0.3333333333333333,0.4985302763080541,-0.008775183020104852
WC2018,Khadim N'Diaye,Senegal,False,PRESSURED,MEDIUM,1,0.0,0.5238095238095238,-0.006208614762846813
WC2018,Khadim N'Diaye,Senegal,False,PRESSURED,VERY_LONG,1,0.0,0.4880952380952381,-0.009162408219542967
WC2018,Khadim N'Diaye,Senegal,True,FREE,LONG,2,0.5,0.5432098765432098,-0.006233071310739578
WC2018,Khadim N'Diaye,Senegal,True,FREE,SHORT,1,1.0,0.5625,-0.005902201263213803
WC2018,Khadim N'Diaye,Senegal,True,FREE,VERY_LONG,18,0.4444444444444444,0.5360021066039584,-0.006251779409382436
WC2018,Lovre Kalinić,Croatia,False,FREE,LONG,2,0.5,0.7434640522875817,-0.0037960790461066367
WC2018,Lovre Kalinić,Croatia,False,FREE,MEDIUM,2,0.0,0.6,-0.00736340989114867
WC2018,Lovre Kalinić,Croatia,False,FREE,SHORT,2,1.0,0.8035415716674267,-0.0025672688482788657
WC2018,Lovre Kalinić,Croatia,False,FREE,VERY_LONG,2,0.0,0.6535947712418301,-0.006657338373486765
WC2018,Lovre Kalinić,Croatia,False,PRESSURED,LONG,1,0.0,0.4880952380952381,-0.005882580328371598
WC2018,Lovre Kalinić,Croatia,False,PRESSURED,MEDIUM,1,1.0,0.4880952380952381,-0.00852280015693153
WC2018,Lovre Kalinić,Croatia,True,FREE,LONG,2,0.0,0.49864130434782605,-0.007543722089492482
WC2018,Lovre Kalinić,Croatia,True,FREE,SHORT,1,1.0,0.4880952380952381,-0.007814814181370318
WC2018,Lovre Kalinić,Croatia,True,FREE,VERY_LONG,3,0.0,0.5626984126984127,-0.0060403907120346045
WC2018,Manuel Neuer,Germany,False,FREE,LONG,11,0.45454545454545453,0.7042674948566487,-0.004840556359762719
WC2018,Manuel Neuer,Germany,False,FREE,MEDIUM,14,1.0,0.7846338219962051,-0.0022190381591076992
WC2018,Manuel Neuer,Germany,False,FREE,SHORT,45,1.0,0.7400512703361232,-0.0034681787914847594
WC2018,Manuel Neuer,Germany,False,FREE,VERY_LONG,1,0.0,0.0,-0.022283139679187734
WC2018,Manuel Neuer,Germany,False,PRESSURED,LONG,1,0.0,0.5,-0.012512305276538257
WC2018,Manuel Neuer,Germany,False,PRESSURED,SHORT,2,1.0,0.5483695652173912,-0.006885263453483526
WC2018,Manuel Neuer,Germany,True,FREE,SHORT,4,1.0,0.5822800207039337,-0.004804185031684352
WC2018,Mathew Ryan,Australia,False,FREE,LONG,11,0.6363636363636364,0.7032053102081846,-0.0022937221261785613
WC2018,Mathew Ryan,Australia,False,FREE,MEDIUM,11,0.8181818181818182,0.7486442345090282,-0.0017373028481931748
WC2018,Mathew Ryan,Australia,False,FREE,SHORT,54,1.0,0.7830022287575876,-0.003253475231617157
WC2018,Mathew Ryan,Australia,False,PRESSURED,LONG,9,0.3333333333333333,0.5511608686383156,-0.007419981500529933
WC2018,Mathew Ryan,Australia,False,PRESSURED,MEDIUM,3,0.6666666666666666,0.5342121782799749,-0.0071061118382676714
WC2018,Mathew Ryan,Australia,False,PRESSURED,SHORT,5,1.0,0.5328729859803306,-0.007138481353845737
WC2018,Mathew Ryan,Australia,True,FREE,LONG,5,0.6,0.5225360954174514,-0.006840602729997969
WC2018,Mathew Ryan,Australia,True,FREE,MEDIUM,4,1.0,0.5444862942038083,-0.005335234550736876
WC2018,Mathew Ryan,Australia,True,FREE,SHORT,7,1.0,0.5907723530704638,-0.004864039858876813
WC2018,Mathew Ryan,Australia,True,FREE,VERY_LONG,1,1.0,0.4915254237288136,-0.007414354562900612
WC2018,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,False,FREE,LONG,6,0.16666666666666666,0.609658617512595,-0.006324916606257297
WC2018,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,False,FREE,MEDIUM,3,1.0,0.8398349923773653,0.0004099154346518245
WC2018,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,False,FREE,SHORT,4,1.0,0.5918964076858815,-0.006543616410419341
WC2018,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,False,FREE,VERY_LONG,7,0.2857142857142857,0.6446484881156413,-0.005901236880243727
WC2018,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,False,PRESSURED,LONG,3,0.6666666666666666,0.5221751412429378,-0.007103814850517314
WC2018,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,True,FREE,LONG,4,0.5,0.5831748814131336,-0.004906562895151561
WC2018,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,True,FREE,VERY_LONG,7,0.0,0.5645124716553288,-0.005272796455200889
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,LONG,4,0.5,0.7551515151515151,-0.002243129290023832
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,MEDIUM,3,0.6666666666666666,0.8865248226950354,0.0009948238430192748
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,SHORT,6,0.8333333333333334,0.8234729478707644,-0.0014417264354016086
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,VERY_LONG,4,0.5,0.5969042144821824,-0.005520365126026203
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,False,PRESSURED,MEDIUM,1,0.0,0.5217391304347826,-0.004646401230914177
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,False,PRESSURED,VERY_LONG,1,1.0,0.5217391304347826,-0.006993664354200816
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,LONG,1,1.0,0.6466666666666666,-0.0034072885611745414
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,SHORT,2,1.0,0.6179761904761905,-0.0032629511038353856
WC2018,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,VERY_LONG,3,0.3333333333333333,0.6275396825396825,-0.0039851930645436505
WC2018,Mouez Hassen,Tunisia,False,FREE,SHORT,3,0.6666666666666666,0.7598697598697598,-0.001335022866334049
WC2018,Mouez Hassen,Tunisia,False,FREE,VERY_LONG,1,0.0,0.6923076923076923,-0.0028373009373619668
WC2018,Mouez Hassen,Tunisia,True,FREE,VERY_LONG,1,1.0,0.5873015873015873,-0.0048048875906370825
WC2018,Munir Mohand Mohamedi,Morocco,False,FREE,LONG,13,0.38461538461538464,0.6596228668095565,-0.004410667358705139
WC2018,Munir Mohand Mohamedi,Morocco,False,FREE,MEDIUM,6,0.8333333333333334,0.6230189255189255,-0.005516857143956573
WC2018,Munir Mohand Mohamedi,Morocco,False,FREE,SHORT,15,1.0,0.8344281489550428,-0.00122943301472273
WC2018,Munir Mohand Mohamedi,Morocco,False,FREE,VERY_LONG,4,0.0,0.6885912698412698,-0.0025215172355987168
WC2018,Munir Mohand Mohamedi,Morocco,False,PRESSURED,LONG,5,0.4,0.4926613457686904,-0.007585862764428913
WC2018,Munir Mohand Mohamedi,Morocco,False,PRESSURED,SHORT,1,1.0,0.5238095238095238,-0.004298854302985806
WC2018,Munir Mohand Mohamedi,Morocco,True,FREE,LONG,6,0.3333333333333333,0.5184726666597846,-0.0060266130364494035
WC2018,Munir Mohand Mohamedi,Morocco,True,FREE,SHORT,1,1.0,0.4915254237288136,-0.006943895012980698
WC2018,Munir Mohand Mohamedi,Morocco,True,FREE,VERY_LONG,4,0.25,0.5840794119336301,-0.004093113828519031
WC2018,Néstor Fernando Muslera Micol,Uruguay,False,FREE,LONG,15,0.6,0.6549802338185792,-0.00455802003076241
WC2018,Néstor Fernando Muslera Micol,Uruguay,False,FREE,MEDIUM,6,1.0,0.6380043035316618,-0.0033432956745413508
WC2018,Néstor Fernando Muslera Micol,Uruguay,False,FREE,SHORT,40,0.975,0.791646044402803,-0.000908637030800619
WC2018,Néstor Fernando Muslera Micol,Uruguay,False,FREE,VERY_LONG,11,0.5454545454545454,0.5410999992914886,-0.007433591659943186
WC2018,Néstor Fernando Muslera Micol,Uruguay,False,PRESSURED,LONG,2,0.0,0.40384615384615385,-0.01261112377316492
WC2018,Néstor Fernando Muslera Micol,Uruguay,False,PRESSURED,MEDIUM,1,0.0,0.5217391304347826,-0.012271344026266989
WC2018,Néstor Fernando Muslera Micol,Uruguay,False,PRESSURED,SHORT,3,0.6666666666666666,0.49070036986674753,-0.00988493132322254
WC2018,Néstor Fernando Muslera Micol,Uruguay,True,FREE,LONG,2,0.5,0.4435817805383023,-0.008384705555892514
WC2018,Néstor Fernando Muslera Micol,Uruguay,True,FREE,MEDIUM,1,1.0,0.5892857142857143,-0.0041234873787336715
WC2018,Néstor Fernando Muslera Micol,Uruguay,True,FREE,SHORT,3,1.0,0.5043243567124408,-0.007207455028816233
WC2018,Néstor Fernando Muslera Micol,Uruguay,True,FREE,VERY_LONG,21,0.3333333333333333,0.5027959966326939,-0.007116968374039588
WC2018,Pedro David Gallese Quiróz,Peru,False,FREE,LONG,14,0.5714285714285714,0.6125813675228269,-0.007108103773156669
WC2018,Pedro David Gallese Quiróz,Peru,False,FREE,MEDIUM,1,0.0,1.0,0.0024381520368694093
WC2018,Pedro David Gallese Quiróz,Peru,False,FREE,SHORT,19,1.0,0.8123405837995579,-0.0026237272944142735
WC2018,Pedro David Gallese Quiróz,Peru,False,FREE,VERY_LONG,9,0.1111111111111111,0.5291318781941118,-0.008618821210553212
WC2018,Pedro David Gallese Quiróz,Peru,False,PRESSURED,LONG,1,0.0,0.575,-0.00773285622364321
WC2018,Pedro David Gallese Quiróz,Peru,False,PRESSURED,MEDIUM,1,1.0,0.46153846153846156,-0.017582985348882325
WC2018,Pedro David Gallese Quiróz,Peru,True,FREE,LONG,10,0.4,0.5617632734318064,-0.006036907411493456
WC2018,Pedro David Gallese Quiróz,Peru,True,FREE,MEDIUM,3,1.0,0.6128296759084907,-0.004517931562038768
WC2018,Pedro David Gallese Quiróz,Peru,True,FREE,VERY_LONG,6,0.16666666666666666,0.5371562144532707,-0.006740279929263113
WC2018,Robin Olsen,Sweden,False,FREE,LONG,17,0.4117647058823529,0.6036726981639537,-0.007086844934383527
WC2018,Robin Olsen,Sweden,False,FREE,MEDIUM,6,1.0,0.6392544748395812,-0.004731035412094373
WC2018,Robin Olsen,Sweden,False,FREE,SHORT,20,1.0,0.7902829202637763,-0.0024473264659815885
WC2018,Robin Olsen,Sweden,False,FREE,VERY_LONG,20,0.3,0.638581149769203,-0.005776716892288006
