cohort,keeper,team,sample_n,matches,choice_observable_n,choice_coverage,short_share,medium_share,long_share,very_long_share,direct_share,mean_xR,raw_retention,context_influenced_retention_over_expected,pressured_n,pressured_retention,pressured_xR,pressured_retention_over_expected,free_n,free_retention,free_xR,free_retention_over_expected,pressured_choice_n,pressured_choice_coverage,free_choice_n,free_choice_coverage,pressure_shift_direct_choice,target_identifiable_n,target_coverage,left_target_share,central_target_share,right_target_share,goal_kick_n,goal_kick_direct_share,goal_kick_retention,goal_kick_xR,left_foot_share,right_foot_share,known_foot_coverage,left_minus_right_share_pp,fit_flag,choice_coverage_within_cohort_percentile,short_share_within_cohort_percentile,medium_share_within_cohort_percentile,long_share_within_cohort_percentile,very_long_share_within_cohort_percentile,direct_share_within_cohort_percentile,mean_xR_within_cohort_percentile,raw_retention_within_cohort_percentile,context_influenced_retention_over_expected_within_cohort_percentile,pressured_n_within_cohort_percentile,pressured_retention_within_cohort_percentile,pressured_xR_within_cohort_percentile,pressured_retention_over_expected_within_cohort_percentile,free_n_within_cohort_percentile,free_retention_within_cohort_percentile,free_xR_within_cohort_percentile,free_retention_over_expected_within_cohort_percentile,pressured_choice_n_within_cohort_percentile,pressured_choice_coverage_within_cohort_percentile,free_choice_n_within_cohort_percentile,free_choice_coverage_within_cohort_percentile,pressure_shift_direct_choice_within_cohort_percentile,target_coverage_within_cohort_percentile,left_target_share_within_cohort_percentile,central_target_share_within_cohort_percentile,right_target_share_within_cohort_percentile,goal_kick_direct_share_within_cohort_percentile,goal_kick_retention_within_cohort_percentile,goal_kick_xR_within_cohort_percentile,left_foot_share_within_cohort_percentile,right_foot_share_within_cohort_percentile,known_foot_coverage_within_cohort_percentile,left_minus_right_share_pp_within_cohort_percentile
T2024,Koen Casteels,Belgium,143,4,138,0.965034965034965,65.94202898550725,13.768115942028986,8.695652173913043,11.594202898550725,20.28985507246377,0.7630322444532774,0.8671328671328671,0.10410062267958965,22,0.7272727272727273,0.6534716013604978,0.07380112591222951,121,0.8925619834710744,0.7829523613792374,0.10960962209183696,21,0.9545454545454546,117,0.9669421487603306,26.617826617826616,138,0.965034965034965,35.507246376811594,30.434782608695656,34.05797101449276,35,35.294117647058826,0.8,0.6933142057343634,58.04195804195804,28.671328671328673,86.7132867132867,29.370629370629366,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,77.5,90.0,45.0,10.0,60.0,12.5,45.0,88.75,92.5,77.5,77.5,67.5,77.5,70.0,90.0,52.5,92.5,78.75,66.25,71.25,75.0,65.0,77.5,52.5,60.0,42.5,25.0,68.75,35.0,87.5,15.0,77.5,87.5
T2024,Manuel Neuer,Germany,143,5,139,0.972027972027972,56.11510791366906,28.776978417266186,15.107913669064748,0.0,15.107913669064748,0.7896505619017747,0.8671328671328671,0.07748230523109241,29,0.6551724137931034,0.6494318637253906,0.005740550067712864,114,0.9210526315789473,0.8253202307361182,0.0957324008428293,29,1.0,110,0.9649122807017544,28.840125391849526,139,0.972027972027972,35.97122302158273,25.899280575539567,38.1294964028777,18,12.5,0.8888888888888888,0.7345495108329902,13.286713286713287,65.03496503496503,78.32167832167832,-51.74825174825174,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,87.5,57.49999999999999,97.5,27.500000000000004,2.5,7.5,92.5,88.75,77.5,90.0,62.5,62.5,62.5,57.49999999999999,95.0,100.0,82.5,90.0,88.75,66.25,68.75,70.0,87.5,57.49999999999999,25.0,75.0,5.0,92.5,92.5,62.5,30.0,15.0,67.5
T2024,Martin Dúbravka,Slovakia,163,4,151,0.9263803680981595,54.3046357615894,10.596026490066226,26.490066225165563,8.609271523178808,35.099337748344375,0.7572460874515438,0.6871165644171779,-0.07012952303436577,21,0.47619047619047616,0.6220683401753954,-0.14587786398491898,142,0.7183098591549296,0.777237162752946,-0.05892730359801635,21,1.0,130,0.9154929577464789,14.54212454212454,151,0.9263803680981595,35.099337748344375,25.82781456953642,39.0728476821192,26,65.21739130434783,0.5769230769230769,0.6814390285623523,6.748466257668712,78.52760736196319,85.2760736196319,-71.77914110429448,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,45.0,50.0,25.0,75.0,45.0,55.00000000000001,25.0,22.5,27.500000000000004,70.0,20.0,15.0,30.0,87.5,27.500000000000004,37.5,25.0,78.75,88.75,83.75,37.5,42.5,45.0,47.5,22.5,82.5,85.0,12.5,12.5,30.0,75.0,65.0,25.0
T2024,Matthew Charles Turner,United States,88,3,68,0.7727272727272727,57.35294117647059,7.352941176470589,20.588235294117645,14.705882352941178,35.294117647058826,0.760243185907682,0.6363636363636364,-0.12387954954404581,9,0.2222222222222222,0.639257797747043,-0.4170355755248209,79,0.6835443037974683,0.7740263313943373,-0.09048202759686891,7,0.7777777777777778,61,0.7721518987341772,72.1311475409836,68,0.7727272727272727,44.11764705882353,23.52941176470588,32.35294117647059,21,41.17647058823529,0.7142857142857143,0.6923702041331874,14.772727272727273,68.18181818181817,82.95454545454545,-53.4090909090909,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,2.5,60.0,7.5,55.00000000000001,70.0,57.49999999999999,32.5,12.5,10.0,27.500000000000004,5.0,47.5,5.0,25.0,17.5,27.500000000000004,15.0,22.5,28.749999999999996,10.0,2.5,100.0,2.5,92.5,15.0,38.75,45.0,51.24999999999999,32.5,67.5,45.0,50.0,62.5
T2024,Maxime Crépeau,Canada,145,5,125,0.8620689655172413,58.4,16.0,11.200000000000001,14.399999999999999,25.6,0.7661586512267545,0.7586206896551724,-0.0075379615715820796,10,0.5,0.6248165729548003,-0.12481657295480017,135,0.7777777777777778,0.7766284348024547,0.0011493429753229646,8,0.8,117,0.8666666666666667,12.713675213675213,125,0.8620689655172413,40.0,30.4,29.599999999999998,42,39.39393939393939,0.6428571428571429,0.6868366918425463,17.24137931034483,60.0,77.24137931034483,-42.758620689655174,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,17.5,65.0,65.0,17.5,67.5,40.0,55.00000000000001,52.5,52.5,32.5,28.749999999999996,17.5,32.5,83.75,45.0,35.0,50.0,30.0,35.0,71.25,15.0,37.5,17.5,87.5,57.49999999999999,20.0,35.0,27.500000000000004,22.5,75.0,22.5,7.5,77.5
T2024,Mike Maignan,France,163,6,159,0.9754601226993865,61.63522012578616,15.723270440251572,17.61006289308176,5.031446540880504,22.641509433962266,0.7801035603266709,0.852760736196319,0.07265717586964819,34,0.7352941176470589,0.6578411879953253,0.07745292965173348,129,0.8837209302325582,0.8123277514837696,0.07139317874878848,33,0.9705882352941176,126,0.9767441860465116,28.78787878787879,159,0.9754601226993865,32.70440251572327,29.559748427672954,37.735849056603776,22,15.0,0.8181818181818182,0.6836056583890765,14.723926380368098,67.48466257668711,82.20858895705521,-52.760736196319016,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,90.0,77.5,62.5,40.0,20.0,25.0,77.5,82.5,75.0,95.0,80.0,72.5,80.0,72.5,85.0,85.0,77.5,97.5,72.5,80.0,85.0,67.5,90.0,42.5,47.5,65.0,7.5,72.5,17.5,65.0,40.0,47.5,65.0
T2024,Orlando Mosquera,Panama,117,4,109,0.9316239316239316,42.201834862385326,17.431192660550458,24.770642201834864,15.59633027522936,40.36697247706422,0.7948965914840717,0.7435897435897436,-0.05130684789432808,15,0.5333333333333333,0.6306939051482663,-0.09736057181493286,102,0.7745098039215687,0.8190440453569842,-0.04453424143541563,12,0.8,97,0.9509803921568627,38.91752577319588,109,0.9316239316239316,28.440366972477065,27.522935779816514,44.03669724770643,8,37.5,1.0,0.7338271853792917,11.11111111111111,67.52136752136752,78.63247863247864,-56.41025641025641,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,52.5,32.5,77.5,65.0,75.0,75.0,97.5,45.0,30.0,51.24999999999999,35.0,30.0,40.0,50.0,42.5,95.0,32.5,50.0,35.0,51.24999999999999,62.5,90.0,52.5,20.0,30.0,90.0,27.500000000000004,100.0,90.0,55.00000000000001,42.5,17.5,57.49999999999999
T2024,Patrick Gilmar Sequeira Mejías,Costa Rica,75,3,63,0.84,22.22222222222222,12.698412698412698,23.809523809523807,41.269841269841265,65.07936507936508,0.743293915809947,0.5333333333333333,-0.20996058247661356,5,0.2,0.7107438016528925,-0.5107438016528925,70,0.5571428571428572,0.7456189239640221,-0.1884760668211651,2,0.4,61,0.8714285714285714,36.065573770491795,63,0.84,39.682539682539684,22.22222222222222,38.095238095238095,34,70.0,0.5588235294117647,0.7213830470138646,5.333333333333334,74.66666666666667,80.0,-69.33333333333334,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,15.0,2.5,35.0,60.0,100.0,97.5,15.0,2.5,2.5,3.75,2.5,100.0,2.5,16.25,2.5,12.5,5.0,2.5,2.5,10.0,17.5,82.5,15.0,85.0,10.0,72.5,92.5,10.0,77.5,17.5,62.5,30.0,37.5
T2024,Patrick Pentz,Austria,145,4,136,0.9379310344827586,61.029411764705884,16.911764705882355,16.176470588235293,5.88235294117647,22.058823529411764,0.7636842509836153,0.8482758620689655,0.08459161108535028,15,0.6,0.635911695410128,-0.035911695410128015,130,0.8769230769230769,0.7784272381651715,0.09849583875790546,13,0.8666666666666667,123,0.9461538461538461,43.652282676672925,136,0.9379310344827586,21.323529411764707,40.44117647058824,38.23529411764706,15,40.0,0.8,0.7069382319251457,73.10344827586206,16.551724137931036,89.65517241379311,56.55172413793103,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,60.0,75.0,72.5,35.0,26.25,22.5,47.5,80.0,85.0,51.24999999999999,55.00000000000001,40.0,57.49999999999999,75.0,80.0,40.0,87.5,57.49999999999999,45.0,77.5,60.0,92.5,60.0,5.0,90.0,77.5,40.0,68.75,55.00000000000001,100.0,7.5,97.5,97.5
T2024,Pedro David Gallese Quiróz,Peru,79,3,73,0.9240506329113924,24.65753424657534,5.47945205479452,50.68493150684932,19.17808219178082,69.86301369863014,0.7085341506474926,0.6075949367088608,-0.10093921393863178,5,0.4,0.6105398244540698,-0.2105398244540697,74,0.6216216216216216,0.715155388903805,-0.09353376728218327,4,0.8,69,0.9324324324324325,31.884057971014485,73,0.9240506329113924,36.986301369863014,28.767123287671232,34.24657534246575,21,61.111111111111114,0.6666666666666666,0.6848487499377601,59.49367088607595,10.126582278481013,69.62025316455697,49.36708860759494,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,40.0,5.0,5.0,97.5,82.5,100.0,2.5,10.0,12.5,3.75,12.5,7.5,12.5,22.5,7.5,2.5,12.5,5.0,35.0,25.0,47.5,77.5,40.0,72.5,37.5,47.5,78.75,33.75,20.0,90.0,2.5,2.5,95.0
T2024,Predrag Rajković,Serbia,103,3,96,0.9320388349514563,45.83333333333333,15.625,30.208333333333332,8.333333333333332,38.54166666666667,0.7651177834363777,0.7281553398058253,-0.03696244363055249,23,0.391304347826087,0.5981580816325447,-0.2068537338064577,80,0.825,0.8131186977049797,0.011881302295020239,22,0.9565217391304348,74,0.925,56.14250614250615,96,0.9320388349514563,28.125,43.75,28.125,17,26.666666666666668,0.7647058823529411,0.6904504661934108,17.475728155339805,62.13592233009708,79.6116504854369,-44.66019417475728,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,55.00000000000001,35.0,60.0,80.0,40.0,72.5,50.0,42.5,40.0,83.75,10.0,5.0,17.5,27.500000000000004,65.0,87.5,57.49999999999999,85.0,70.0,30.0,42.5,97.5,55.00000000000001,17.5,97.5,12.5,18.75,63.74999999999999,27.500000000000004,77.5,27.500000000000004,25.0,75.0
T2024,Péter Gulácsi,Hungary,94,3,91,0.9680851063829787,49.45054945054945,20.87912087912088,26.373626373626376,3.296703296703297,29.67032967032967,0.8031744597476389,0.8085106382978723,0.005336178550233453,8,0.75,0.6280366082603255,0.12196339173967462,86,0.813953488372093,0.8194663529092493,-0.005512864537156418,8,1.0,83,0.9651162790697675,-32.53012048192771,91,0.9680851063829787,43.956043956043956,15.384615384615385,40.65934065934066,15,40.0,0.8666666666666667,0.7146743043228695,8.51063829787234,72.3404255319149,80.85106382978722,-63.82978723404256,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,80.0,40.0,87.5,72.5,12.5,47.5,100.0,65.0,60.0,22.5,85.0,25.0,87.5,35.0,57.49999999999999,97.5,47.5,30.0,88.75,38.75,72.5,2.5,80.0,90.0,5.0,85.0,40.0,83.75,67.5,45.0,50.0,40.0,47.5
T2024,Rafael Enrique Romo Pérez,Venezuela,125,4,118,0.944,53.38983050847458,12.711864406779661,14.40677966101695,19.491525423728813,33.89830508474576,0.7690759987286249,0.8,0.03092400127137507,11,0.6363636363636364,0.6418569590724988,-0.0054933227088624,114,0.8157894736842105,0.7813515200989528,0.03443795358525764,11,1.0,107,0.9385964912280702,12.744265080713681,118,0.944,38.983050847457626,29.66101694915254,31.35593220338983,39,40.0,0.8205128205128205,0.7100734329987352,4.0,80.80000000000001,84.8,-76.80000000000001,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,65.0,47.5,37.5,20.0,85.0,52.5,57.49999999999999,60.0,62.5,36.25,60.0,52.5,60.0,57.49999999999999,60.0,47.5,67.5,42.5,88.75,62.5,55.00000000000001,40.0,65.0,82.5,52.5,30.0,40.0,75.0,65.0,12.5,87.5,57.49999999999999,10.0
T2024,Rodrigo Mario Morínigo Acosta,Paraguay,70,3,62,0.8857142857142857,54.83870967741935,12.903225806451612,25.806451612903224,6.451612903225806,32.25806451612903,0.7818319311727168,0.8142857142857143,0.03245378311299739,6,0.8333333333333334,0.6321081217632943,0.20122521157003911,64,0.8125,0.7958685383048503,0.01663146169514971,6,1.0,56,0.875,19.642857142857146,62,0.8857142857142857,30.64516129032258,37.096774193548384,32.25806451612903,12,85.71428571428571,0.6666666666666666,0.7228609044986424,4.285714285714286,81.42857142857143,85.71428571428571,-77.14285714285714,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,27.500000000000004,52.5,42.5,70.0,30.0,50.0,85.0,68.75,65.0,8.75,95.0,32.5,95.0,7.5,55.00000000000001,70.0,60.0,17.5,88.75,5.0,20.0,52.5,27.500000000000004,35.0,85.0,35.0,97.5,33.75,80.0,15.0,93.75,70.0,5.0
T2024,Sergio Rochet Álvarez,Uruguay,134,6,111,0.8283582089552238,57.65765765765766,17.117117117117118,15.315315315315313,9.90990990990991,25.225225225225223,0.7601122112464198,0.753731343283582,-0.00638086796283778,16,0.5625,0.6619920218235265,-0.09949202182352651,118,0.7796610169491526,0.7734166437105409,0.006244373238611543,11,0.6875,100,0.847457627118644,22.454545454545453,111,0.8283582089552238,36.93693693693694,34.234234234234236,28.82882882882883,34,30.0,0.7647058823529411,0.7239678261027587,11.940298507462686,65.67164179104478,77.61194029850746,-53.73134328358209,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,10.0,62.5,75.0,30.0,50.0,35.0,30.0,50.0,55.00000000000001,57.49999999999999,40.0,75.0,37.5,67.5,47.5,22.5,55.00000000000001,42.5,10.0,55.00000000000001,10.0,57.49999999999999,10.0,67.5,67.5,17.5,22.5,63.74999999999999,85.0,60.0,32.5,12.5,60.0
T2024,Thomas Strakosha,Albania,89,3,82,0.9213483146067416,37.80487804878049,10.975609756097562,40.243902439024396,10.975609756097562,51.21951219512195,0.7660101309369681,0.7191011235955056,-0.04690900734146258,7,0.2857142857142857,0.6768687586508753,-0.39115447293658956,82,0.7560975609756098,0.7736197602784639,-0.017522199302854178,5,0.7142857142857143,77,0.9390243902439024,51.94805194805195,82,0.9213483146067416,45.1219512195122,35.36585365853659,19.51219512195122,28,68.0,0.75,0.7414385202385061,2.247191011235955,75.28089887640449,77.52808988764045,-73.03370786516854,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,37.5,25.0,30.0,90.0,57.49999999999999,82.5,52.5,37.5,37.5,16.25,7.5,87.5,7.5,30.0,37.5,25.0,40.0,11.25,15.0,32.5,57.49999999999999,95.0,37.5,95.0,75.0,2.5,87.5,60.0,97.5,2.5,67.5,10.0,20.0
T2024,Unai Simón Mendibil,Spain,244,6,226,0.9262295081967213,58.4070796460177,16.8141592920354,16.371681415929203,8.4070796460177,24.778761061946902,0.7708100694089117,0.8032786885245902,0.03246861911567851,35,0.7142857142857143,0.6794270191017776,0.03485869518393666,209,0.8181818181818182,0.7861134510392931,0.03206836714252523,31,0.8857142857142857,195,0.9330143540669856,12.40694789081886,226,0.9262295081967213,30.53097345132743,35.39823008849557,34.070796460176986,35,46.666666666666664,0.7142857142857143,0.7074425960228976,11.475409836065573,75.0,86.47540983606558,-63.52459016393443,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,42.5,67.5,70.0,37.5,42.5,30.0,60.0,62.5,67.5,97.5,73.75,92.5,67.5,97.5,62.5,57.49999999999999,62.5,93.75,47.5,97.5,50.0,35.0,42.5,32.5,77.5,45.0,55.00000000000001,51.24999999999999,57.49999999999999,57.49999999999999,65.0,72.5,50.0
T2024,Wojciech Szczęsny,Poland,65,2,63,0.9692307692307692,39.682539682539684,22.22222222222222,28.57142857142857,9.523809523809524,38.095238095238095,0.7580501731471366,0.7076923076923077,-0.050357865454828996,14,0.5714285714285714,0.6711056744419933,-0.09967710301342181,51,0.7450980392156863,0.7819172904387447,-0.03681925122305839,13,0.9285714285714286,50,0.9803921568627451,29.53846153846154,63,0.9692307692307692,30.158730158730158,42.857142857142854,26.984126984126984,12,54.54545454545454,0.6666666666666666,0.7012146738518455,6.153846153846154,83.07692307692308,89.23076923076924,-76.92307692307692,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,82.5,27.500000000000004,90.0,77.5,47.5,70.0,27.500000000000004,35.0,35.0,46.25,46.25,82.5,35.0,2.5,35.0,50.0,37.5,57.49999999999999,60.0,2.5,92.5,72.5,82.5,25.0,95.0,7.5,70.0,33.75,47.5,22.5,97.5,95.0,7.5
T2024,Yann Sommer,Switzerland,166,5,161,0.9698795180722891,60.86956521739131,18.633540372670808,19.875776397515526,0.6211180124223602,20.496894409937887,0.7762606807627356,0.8433734939759037,0.06711281321316791,33,0.7878787878787878,0.6361956356739626,0.1516831522048252,133,0.8571428571428571,0.8110136618749877,0.04612919526786946,31,0.9393939393939394,130,0.9774436090225563,10.570719602977668,161,0.9698795180722891,29.19254658385093,39.75155279503105,31.05590062111801,17,50.0,0.5882352941176471,0.704859895395236,16.867469879518072,66.86746987951807,83.73493975903614,-50.0,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,85.0,72.5,82.5,52.5,5.0,15.0,67.5,77.5,72.5,92.5,90.0,42.5,90.0,78.75,77.5,82.5,70.0,93.75,62.5,83.75,87.5,32.5,85.0,22.5,87.5,25.0,61.25000000000001,15.0,52.5,72.5,37.5,52.5,72.5
WC2018,Alireza Safar Beiranvand,Iran,58,3,53,0.9137931034482759,18.867924528301888,5.660377358490567,35.84905660377358,39.62264150943396,75.47169811320755,0.6582048106624292,0.4482758620689655,-0.2099289485934635,3,0.6666666666666666,0.5104026544704511,0.15626401219621558,55,0.43636363636363634,0.6662667464547188,-0.22990311009108227,2,0.6666666666666666,51,0.9272727272727272,-26.470588235294116,53,0.9137931034482759,33.9622641509434,33.9622641509434,32.075471698113205,24,86.95652173913044,0.4166666666666667,0.5523469555817576,3.4482758620689653,79.3103448275862,82.75862068965517,-75.86206896551724,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,53.125,21.875,15.625,56.25,90.625,84.375,59.375,12.5,6.25,23.4375,90.625,46.875,93.75,26.5625,9.375,56.25,9.375,20.3125,20.3125,31.25,59.375,3.125,53.125,50.0,65.625,34.375,65.625,25.0,65.625,25.0,68.75,50.0,35.9375
WC2018,Alisson Ramsés Becker,Brazil,66,5,66,1.0,54.54545454545454,15.151515151515152,15.151515151515152,15.151515151515152,30.303030303030305,0.6518509083297437,0.8333333333333334,0.18148242500358955,4,1.0,0.4660714285714285,0.5339285714285714,62,0.8225806451612904,0.663836681217377,0.15874396394391335,4,1.0,62,1.0,-5.64516129032258,66,1.0,39.39393939393939,33.33333333333333,27.27272727272727,15,53.333333333333336,0.8,0.5337968130581423,6.0606060606060606,69.6969696969697,75.75757575757575,-63.63636363636364,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,98.4375,90.625,71.875,9.375,59.375,15.625,50.0,93.75,100.0,39.0625,98.4375,12.5,100.0,40.625,87.5,53.125,93.75,53.125,82.8125,51.5625,98.4375,15.625,98.4375,90.625,62.5,15.625,21.875,87.5,28.125,46.875,35.9375,6.25,62.5
WC2018,Danijel Subašić,Croatia,167,6,143,0.8562874251497006,49.65034965034965,16.083916083916083,26.573426573426573,7.6923076923076925,34.26573426573427,0.6853793218188358,0.7065868263473054,0.02120750452846952,15,0.4,0.5005600822113496,-0.10056008221134952,152,0.7368421052631579,0.7036180625695746,0.033224042693583235,12,0.8,131,0.8618421052631579,44.46564885496183,143,0.8562874251497006,34.96503496503497,32.16783216783217,32.86713286713287,31,64.0,0.5161290322580645,0.5345120946959944,5.9880239520958085,70.65868263473054,76.64670658682635,-64.67065868263472,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,12.5,81.25,87.5,40.625,25.0,25.0,75.0,71.875,59.375,90.625,39.0625,40.625,34.375,93.75,76.5625,71.875,65.625,85.9375,39.0625,93.75,12.5,90.625,12.5,59.375,59.375,43.75,28.125,43.75,37.5,43.75,40.625,12.5,56.25
WC2018,David Ospina Ramírez,Colombia,94,4,82,0.8723404255319149,41.46341463414634,7.317073170731707,42.68292682926829,8.536585365853659,51.21951219512195,0.6527497615932246,0.6063829787234043,-0.0463667828698204,4,0.25,0.5111473272490222,-0.2611473272490222,90,0.6222222222222222,0.6590432031196337,-0.03682098089741142,3,0.75,79,0.8777777777777778,50.63291139240506,82,0.8723404255319149,28.04878048780488,31.70731707317073,40.243902439024396,25,90.0,0.44,0.5394066631121094,13.829787234042554,68.08510638297872,81.91489361702128,-54.25531914893617,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,18.75,62.5,25.0,71.875,31.25,43.75,53.125,40.625,40.625,39.0625,23.4375,50.0,21.875,68.75,46.875,46.875,40.625,37.5,32.8125,68.75,15.625,93.75,18.75,28.125,56.25,71.875,71.875,31.25,46.875,78.125,25.0,37.5,78.125
WC2018,David de Gea Quintana,Spain,66,4,62,0.9393939393939394,58.06451612903226,12.903225806451612,12.903225806451612,16.129032258064516,29.03225806451613,0.6951153293227303,0.8181818181818182,0.12306648885908777,4,0.5,0.41620879120879123,0.0837912087912088,62,0.8387096774193549,0.7131092995236297,0.12560037789572515,3,0.75,59,0.9516129032258065,4.519774011299429,62,0.9393939393939394,29.03225806451613,41.935483870967744,29.03225806451613,16,66.66666666666666,0.625,0.5245480615589837,7.575757575757576,69.6969696969697,77.27272727272727,-62.121212121212125,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,71.875,93.75,59.375,6.25,62.5,12.5,84.375,90.625,90.625,39.0625,59.375,3.125,78.125,40.625,93.75,84.375,90.625,37.5,32.8125,45.3125,75.0,34.375,71.875,37.5,87.5,28.125,32.8125,67.1875,12.5,56.25,35.9375,18.75,68.75
WC2018,Eiji Kawashima,Japan,87,4,79,0.9080459770114943,39.24050632911392,1.2658227848101267,39.24050632911392,20.253164556962027,59.49367088607595,0.648939135691035,0.6896551724137931,0.0407160367227582,4,0.5,0.5241429245154451,-0.024142924515445113,83,0.6987951807228916,0.6549534109284127,0.04384176979447883,2,0.5,77,0.927710843373494,41.55844155844156,79,0.9080459770114943,22.78481012658228,29.11392405063291,48.10126582278481,21,94.44444444444444,0.5714285714285714,0.5319819704404045,5.747126436781609,81.60919540229885,87.35632183908046,-75.86206896551724,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,43.75,59.375,3.125,65.625,68.75,59.375,46.875,65.625,75.0,39.0625,59.375,75.0,50.0,65.625,65.625,37.5,71.875,20.3125,6.25,64.0625,62.5,78.125,43.75,12.5,43.75,87.5,84.375,62.5,21.875,40.625,71.875,78.125,35.9375
WC2018,Farouk Ben Mustapha,Tunisia,47,2,40,0.851063829787234,22.5,27.500000000000004,45.0,5.0,50.0,0.6561135948529917,0.46808510638297873,-0.18802848847001277,4,0.0,0.5143207855973814,-0.5143207855973814,43,0.5116279069767442,0.6693036236209553,-0.15767571664421107,2,0.5,38,0.8837209302325582,52.631578947368425,40,0.851063829787234,47.5,20.0,32.5,17,75.0,0.23529411764705882,0.5656280458344853,4.25531914893617,78.72340425531915,82.97872340425532,-74.46808510638299,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,6.25,25.0,96.875,78.125,18.75,40.625,56.25,18.75,12.5,39.0625,7.8125,56.25,12.5,12.5,18.75,59.375,12.5,20.3125,6.25,10.9375,18.75,96.875,6.25,100.0,9.375,40.625,40.625,9.375,81.25,31.25,62.5,53.125,40.625
WC2018,Francis Odinaka Uzoho,Nigeria,56,3,51,0.9107142857142857,23.52941176470588,1.9607843137254901,64.70588235294117,9.803921568627452,74.50980392156863,0.6427064102979084,0.5178571428571429,-0.12484926744076567,6,0.16666666666666666,0.5211140603611945,-0.35444739369452777,50,0.56,0.6572974922903143,-0.09729749229031423,5,0.8333333333333334,46,0.92,28.26086956521739,51,0.9107142857142857,37.254901960784316,21.568627450980394,41.17647058823529,16,93.33333333333333,0.5625,0.5320981839571843,12.5,75.0,87.5,-62.5,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,50.0,31.25,6.25,93.75,34.375,81.25,31.25,21.875,25.0,64.0625,15.625,65.625,15.625,20.3125,25.0,40.625,28.125,64.0625,50.0,17.1875,54.6875,65.625,50.0,71.875,12.5,78.125,78.125,57.8125,25.0,73.4375,50.0,81.25,65.625
WC2018,Francisco Guillermo Ochoa Magaña,Mexico,87,4,81,0.9310344827586207,32.098765432098766,16.049382716049383,48.148148148148145,3.7037037037037033,51.85185185185185,0.6402091531879694,0.6781609195402298,0.03795176635226056,6,0.5,0.4985875706214689,0.0014124293785310698,81,0.691358024691358,0.6506996407854878,0.04065838390587015,4,0.6666666666666666,77,0.9506172839506173,24.350649350649356,81,0.9310344827586207,38.2716049382716,22.22222222222222,39.50617283950617,23,81.81818181818183,0.6521739130434783,0.5338884924858885,4.597701149425287,74.71264367816092,79.3103448275862,-70.11494252873563,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,68.75,50.0,84.375,84.375,12.5,46.875,28.125,59.375,71.875,64.0625,59.375,37.5,62.5,62.5,56.25,28.125,68.75,53.125,20.3125,64.0625,71.875,56.25,68.75,75.0,15.625,68.75,46.875,71.875,31.25,37.5,46.875,25.0,50.0
WC2018,Franco Armani,Argentina,41,2,40,0.975609756097561,45.0,7.5,32.5,15.0,47.5,0.7000626085342704,0.6829268292682927,-0.017135779265977775,2,0.5,0.5216049382716049,-0.021604938271604923,39,0.6923076923076923,0.7092142839323559,-0.016906591624663552,2,1.0,38,0.9743589743589743,2.631578947368425,40,0.975609756097561,27.500000000000004,42.5,30.0,6,66.66666666666666,0.8333333333333334,0.5341049382716049,9.75609756097561,82.92682926829268,92.6829268292683,-73.17073170731707,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,87.5,71.875,28.125,50.0,56.25,37.5,90.625,62.5,53.125,12.5,59.375,68.75,53.125,9.375,60.9375,81.25,53.125,20.3125,82.8125,10.9375,84.375,21.875,87.5,25.0,90.625,31.25,32.8125,90.625,34.375,59.375,84.375,100.0,46.875
